개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부,,,,,정보
3040000,3040000-205-1996-01845,19961113,,03,폐업,02,폐업,19970806,,,,02 4460152,318.60,143888,서울특별시 광진구 중곡동 81-11번지 ,,,서울사세탁소,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207797.183052459    ,450484.156659756    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1996-01846,19961204,,03,폐업,02,폐업,20060516,,,,02 4644338,130.77,143917,서울특별시 광진구 화양동 49-7번지 ,,,평화사세탁소,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,,,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1996-01847,19961206,,03,폐업,02,폐업,20071019,,,,02 4574939,165.28,143835,서울특별시 광진구 구의동 635-5번지 ,,,스피드빨래방,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207315.231849756    ,449008.167156775    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1996-01848,19961210,,03,폐업,02,폐업,20210615,,,,0222013267,881.20,143815,서울특별시 광진구 광장동 567 ,서울특별시 광진구 아차산로76길 27 (광장동, 광나루현대상가동),04969,현대세탁소,2021-06-15 10:42:58,U,2021-06-17 02:40:00.0,일반세탁업,209523.395129627    ,449429.706137784    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1996-01849,19961216,,03,폐업,02,폐업,20210621,,,,02 4629194,31.85,143904,서울특별시 광진구 중곡동 253-18 ,서울특별시 광진구 동일로66길 13 (중곡동),04916,광진세탁소,2021-06-21 10:59:28,U,2021-06-23 02:40:00.0,일반세탁업,206647.107035216    ,451048.509692026    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1996-01850,19960314,,03,폐업,02,폐업,20030226,,,,0200000000,.00,143852,서울특별시 광진구 자양동 219-36번지 ,,,진영세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207150.384626113    ,448248.330529809    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1996-01851,19960206,,03,폐업,02,폐업,20061220,,,,02 4669873,.00,143837,서울특별시 광진구 군자동 53-13번지 ,,,선민세탁소,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206684.48300903     ,450329.692026701    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01851,19970123,,03,폐업,02,폐업,20100525,,,,02 4445817,15.51,143852,서울특별시 광진구 자양동 231-20번지 ,,,남양사,2010-01-12 11:30:58,I,2018-08-31 23:59:59.0,일반세탁업,206990.306199935    ,448155.895846768    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01852,19970130,,03,폐업,02,폐업,20030226,,,,02 4668663,306.78,143915,서울특별시 광진구 화양동 16-43번지 ,,,투엠빨래방,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206007.800551776    ,449234.773598689    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01853,19970219,,03,폐업,02,폐업,20030226,,,,02 4993846,650.90,143899,서울특별시 광진구 중곡동 165-18번지 ,,,미림세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207247.069693304    ,451340.245210839    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01854,19970220,,03,폐업,02,폐업,20050808,,,,02 4669891,116.70,143840,서울특별시 광진구 군자동 346-13번지 ,,,현대세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206092.658796267    ,449739.627070447    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01855,19970221,,03,폐업,02,폐업,20180531,,,,02 4464729,36.00,143926,서울특별시 광진구 화양동 474-1번지 ,서울특별시 광진구 광나루로26길 28 (화양동),05022,백양세탁소,2018-05-31 11:01:49,I,2018-08-31 23:59:59.0,일반세탁업,206773.270496881    ,449228.719913889    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01856,19970221,,03,폐업,02,폐업,19990121,,,,02 4461012,511.44,143868,서울특별시 광진구 자양동 639-32번지 ,,,현대사세탁소,1999-02-03 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207011.147693895    ,447534.952932929    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01857,19970221,,03,폐업,02,폐업,20040712,,,,02 4985046,319.92,143914,서울특별시 광진구 화양동 12-68번지 ,,,성심사,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206208.641828166    ,449169.609206834    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01858,19970224,,03,폐업,02,폐업,20130510,,,,02 4642793,20.72,143903,서울특별시 광진구 중곡동 240-16번지 ,서울특별시 광진구 동일로70길 52 (중곡동),04911,백조세탁소,2013-05-10 17:13:12,I,2018-08-31 23:59:59.0,일반세탁업,206962.348841596    ,451290.257816298    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01859,19970224,,03,폐업,02,폐업,20030226,,,,02 4657911,242.52,143903,서울특별시 광진구 중곡동 234-4번지 ,,,부광사 세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206848.189409716    ,451496.519130659    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01860,19970224,,03,폐업,02,폐업,20060516,,,,0234367482,657.86,143891,서울특별시 광진구 중곡동 134-13번지 ,,,행복사세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207452.966224978    ,450566.401311959    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01861,19970331,,03,폐업,02,폐업,20050720,,,,02 4649424,789.53,143915,서울특별시 광진구 화양동 94-1번지 ,,,영광사,2003-06-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206382.481844406    ,449313.299514357    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01862,19970409,,03,폐업,02,폐업,20080220,,,,02 4553318,203.14,143758,서울특별시 광진구 자양동 227-97번지 ,,,이재사,2003-06-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206617.764986124    ,448338.640581361    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01863,19970501,,03,폐업,02,폐업,20141103,,,,02 4688717,353.54,143902,서울특별시 광진구 중곡동 198-42번지 ,서울특별시 광진구 면목로 176 (중곡동),04903,주식회사  베델씨앤더블유,2013-09-03 10:48:32,I,2018-08-31 23:59:59.0,일반세탁업,207275.477261312    ,451840.405435241    ,일반세탁업,4,1,1,1,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01864,19970507,,03,폐업,02,폐업,20081107,,,,0234370458,125.64,143867,서울특별시 광진구 자양동 657-33번지 ,,,서울피혁,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207347.667825148    ,447875.231644925    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01865,19970519,,03,폐업,02,폐업,20070611,,,,0234371870,.00,143824,서울특별시 광진구 구의동 239-107번지 ,,,전진사,2005-04-30 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207700.323315974    ,448983.732695369    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01866,19970620,,03,폐업,02,폐업,20060831,,,,02 4445010,.00,143812,서울특별시 광진구 광장동 436-5번지 106호 ,,,광장세탁소,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01867,19970626,,03,폐업,02,폐업,20030226,,,,02 4583437,299.13,143888,서울특별시 광진구 중곡동 86-8번지 ,,,백양세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208082.567508754    ,450649.878361496    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01868,19970702,,03,폐업,02,폐업,20160311,,,,02 4684886,222.78,143837,서울특별시 광진구 군자동 236-0번지 1층 ,서울특별시 광진구 능동로 243 (군자동,1층),04998,현대사,2003-04-26 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206677.281622694    ,449966.418096714    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01869,19970905,,01,영업/정상,01,영업,,,,,02 4440409,29.92,143819,서울특별시 광진구 구의동 77-1 ,서울특별시 광진구 천호대로132길 18 (구의동),04992,화이트세탁소,2020-11-05 15:26:43,U,2020-11-07 02:40:00.0,일반세탁업,207827.166375357    ,449755.826611877    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01870,19970926,,03,폐업,02,폐업,20131002,,,,02   4540111,65.26,143814,서울특별시 광진구 광장동 484번지 ,서울특별시 광진구 광나루로 635 (광장동),04974,현대사세탁소,2013-03-13 15:06:48,I,2018-08-31 23:59:59.0,일반세탁업,208644.819209521    ,448711.725750126    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01871,19970926,,03,폐업,02,폐업,20120730,,,,,213.45,143926,서울특별시 광진구 화양동 515-0번지 ,서울특별시 광진구 능동로16길 48 (화양동),05021,건국세탁소,2010-01-12 13:52:18,I,2018-08-31 23:59:59.0,일반세탁업,206619.093998445    ,449202.713057975    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01872,19971124,,03,폐업,02,폐업,19981116,,,,02 4551554,795.12,143865,서울특별시 광진구 자양동 603-0번지 ,,,효성사세탁소,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206732.014400045    ,447758.670051937    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01873,19971229,,03,폐업,02,폐업,20140109,,,,02 4446667,3,640.00,143880,서울특별시 광진구 자양동 783-1번지 우성7차아파트 상가동 2층호,서울특별시 광진구 아차산로36길 35, 2층 (자양동, 우성7차아파트 상가동 ),05066,귀빈세탁소,2012-01-18 13:49:52,I,2018-08-31 23:59:59.0,일반세탁업,206523.420380767    ,448235.983400054    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1997-01874,19971126,,03,폐업,02,폐업,20170403,,,,0222456138,28.00,143837,서울특별시 광진구 군자동 58-12번지 ,서울특별시 광진구 동일로56다길 1 (군자동),04995,그린세탁소,2017-04-03 14:14:28,I,2018-08-31 23:59:59.0,일반세탁업,206509.370227697    ,450371.529121582    ,일반세탁업,2,,1,1,,,,,,N,,,,,임대,,,,0,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01874,19980122,,03,폐업,02,폐업,20040102,,,,02 4547786,322.74,143810,서울특별시 광진구 광장동 337-2번지 ,,,LA세탁백화점,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,209390.460834219    ,449574.830947168    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01875,19980122,,01,영업/정상,01,영업,,,,,02 4610768,36.30,143917,서울특별시 광진구 화양동 45-65번지 ,서울특별시 광진구 아차산로25길 17 (화양동),05019,국제사세탁소,2020-06-18 14:51:10,U,2020-06-21 02:40:00.0,일반세탁업,205829.762211823    ,448888.106502274    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01876,19980206,,03,폐업,02,폐업,20020527,,,,02 4557103,22.11,143832,서울특별시 광진구 구의동 631-1번지 ,,,현대세탁소,2002-07-22 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208558.286631653    ,448353.905156369    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01877,19980220,,03,폐업,02,폐업,20020527,,,,02 2010340,.00,143832,서울특별시 광진구 구의동 631-1번지 ,,,프라임세탁소,2002-07-22 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208558.286631653    ,448353.905156369    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01878,19980226,,03,폐업,02,폐업,20190121,,,,0222014404,23.10,143875,서울특별시 광진구 자양동 682-37번지 ,서울특별시 광진구 뚝섬로62길 10 (자양동),05112,백양세탁소,2019-01-21 14:11:03,U,2019-01-23 02:40:00.0,일반세탁업,207680.365468478    ,447841.418716086    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01879,19980407,,03,폐업,02,폐업,20140311,,,,02 4528476,.00,143847,서울특별시 광진구 능동 225-15번지 ,서울특별시 광진구 능동로30길 3 (능동),04989,제일사,2003-04-26 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206857.77565996     ,450229.517656924    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01880,19980501,,03,폐업,02,폐업,20190715,,,,,26.40,143900,서울특별시 광진구 중곡동 169-28번지 (1층) ,서울특별시 광진구 능동로55길 46 (중곡동,(1층)),04904,그린세탁,2019-07-15 11:47:00,U,2019-07-17 02:40:00.0,일반세탁업,207249.196989081    ,451760.464348245    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01881,19980519,,01,영업/정상,01,영업,,,,,02 4586268,.00,143872,서울특별시 광진구 자양동 650-34 ,서울특별시 광진구 뚝섬로52라길 65 (자양동),05101,동현세탁소,2020-11-05 14:48:04,U,2020-11-07 02:40:00.0,일반세탁업,207192.727146049    ,447464.440447288    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01882,19980521,,03,폐업,02,폐업,20030226,,,,02 4691912,.00,143843,서울특별시 광진구 자양동 46-13번지 ,,,동방,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,205738.416082983    ,448128.660431851    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01883,19980609,,03,폐업,02,폐업,20020527,,,,0234371387,.00,143826,서울특별시 광진구 구의동 249-38번지 ,,,하나크리닝,2002-07-22 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207539.127373605    ,448800.039968427    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01884,19980616,,03,폐업,02,폐업,20030226,,,,02 4990650,.00,143881,서울특별시 광진구 자양동 784-1번지 외2 대동A.상가203호 ,,,대동,2003-06-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,205965.564760877    ,448244.038861845    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01885,19980716,,01,영업/정상,01,영업,,,,,02 4441985,.00,143817,서울특별시 광진구 구의동 48-9 지상1 ,서울특별시 광진구 자양로48길 5 (구의동,지상1),04961,대명세탁소,2020-11-05 15:12:44,U,2020-11-07 02:40:00.0,일반세탁업,208105.044501479    ,449938.790671574    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01886,19980818,,03,폐업,02,폐업,20050726,,,,02 4568301,.00,143872,서울특별시 광진구 자양동 647-34번지 ,,,그린세탁소,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206995.807157821    ,447434.777242906    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01887,19980909,,03,폐업,02,폐업,20030226,,,,02   0,.00,143869,서울특별시 광진구 자양동 642-0번지 현대APT 상가동 201호,,,현대세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206849.822646438    ,447375.994047199    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01888,19980914,,03,폐업,02,폐업,20020527,,,,02 4663951,.00,143843,서울특별시 광진구 자양동 51-37번지 ,,,대우사,2002-07-22 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,205660.755963141    ,448158.432932622    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01889,19980923,,01,영업/정상,01,영업,,,,,02 4479356,.00,143819,서울특별시 광진구 구의동 68-27 ,서울특별시 광진구 자양로 212 (구의동),04976,엄마손세탁,2020-11-05 15:28:19,U,2020-11-07 02:40:00.0,일반세탁업,207582.487535708    ,449302.319465132    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01890,19981102,,03,폐업,02,폐업,20160324,,,,02 4578233,.00,143848,서울특별시 광진구 능동 234-37번지 ,서울특별시 광진구 능동로32길 53 (능동),04986,광진사,2015-11-23 13:16:50,I,2018-08-31 23:59:59.0,일반세탁업,207140.111774689    ,450236.701777051    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1998-01891,19980902,,03,폐업,02,폐업,20030226,,,,0200000000,.00,143865,서울특별시 광진구 자양동 599-35번지 ,,,자양사,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206665.424122461    ,447575.749321414    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01893,19990107,,03,폐업,02,폐업,20000703,,,,02 4442411,203.25,143806,서울특별시 광진구 광장동 257-9번지 ,,,일류세탁소,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,209063.698878492    ,449421.353136557    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01894,19990409,,01,영업/정상,01,영업,,,,,02 4478596,.00,143853,서울특별시 광진구 자양동 773-7 ,서울특별시 광진구 아차산로 327-3 (자양동),05027,C.F세탁소,2020-11-05 14:43:04,U,2020-11-07 02:40:00.0,일반세탁업,206931.786858964    ,448414.002974679    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01895,19990429,,03,폐업,02,폐업,20080327,,,,02 4575847,28.65,143807,서울특별시 광진구 광장동 317-1번지 1F ,,,강변세탁소,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,209410.516401176    ,449397.1564975      ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01896,19990520,,03,폐업,02,폐업,20151123,,,,02 4545988,40.43,143802,서울특별시 광진구 광장동 148-4번지 일신(아) 상가 210호 ,,,한강세탁,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,209551.051963422    ,449715.700452182    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01897,19990524,,03,폐업,02,폐업,20030226,,,,02 4447060,.00,143818,서울특별시 광진구 구의동 59-23번지 1F ,,,스피드,2003-06-12 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208033.445396936    ,449630.060640941    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01898,19990622,,03,폐업,02,폐업,20160926,,,,02 4582355,36.40,143824,서울특별시 광진구 구의동 239-33번지 ,서울특별시 광진구 광나루로40길 66 (구의동),05037,매직크린스토아,2016-09-30 14:15:31,I,2018-08-31 23:59:59.0,일반세탁업,207779.030804216    ,448842.974965009    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01899,19990624,,03,폐업,02,폐업,20100329,,,,02 4546334,18.00,143885,서울특별시 광진구 중곡동 37-25번지 ,,,태양사,2006-07-31 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207440.285239425    ,451059.91918208     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1999-01900,19990726,,01,영업/정상,01,영업,,,,,02 453 7321,15.50,143885,서울특별시 광진구 중곡동 46-10 ,서울특별시 광진구 용마산로7길 66 (중곡동),04922,미도사,2020-11-05 15:40:51,U,2020-11-07 02:40:00.0,일반세탁업,207375.181129642    ,450879.992945818    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2000-00001,20001009,,01,영업/정상,01,영업,,,,,0222019260,13.00,143806,서울특별시 광진구 광장동 258-3번지 ,서울특별시 광진구 광장로 54 (광장동),04968,엄마손세탁,2019-05-07 14:13:49,U,2019-05-09 02:40:00.0,일반세탁업,209050.451607422    ,449418.173694434    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2000-00002,20001020,,03,폐업,02,폐업,20041001,,,,0234094442,9.00,143916,서울특별시 광진구 화양동 34-48번지 ,,,베스트빨래방,2003-08-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206008.177641695    ,448982.600677679    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2000-00003,20001021,,03,폐업,02,폐업,20060516,,,,024553 318,.00,143852,서울특별시 광진구 자양동 231-30번지 ,,,이재사,2002-07-22 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207047.180432896    ,448142.943959604    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2000-00004,20000315,,03,폐업,02,폐업,20210901,,,,02 4532991,.00,143822,서울특별시 광진구 구의동 220-35 ,서울특별시 광진구 구의로 16 (구의동),05045,크린토피아,2021-09-01 11:34:05,U,2021-09-03 02:40:00.0,일반세탁업,207845.75982067     ,448560.664997714    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2000-00005,20000508,,03,폐업,02,폐업,20100113,,,,,.00,143882,서울특별시 광진구 자양동 787-1번지 상섬A 상가지하1층 ,,,가나안세탁,2010-01-11 21:15:19,I,2018-08-31 23:59:59.0,일반세탁업,206340.020870647    ,447738.785465599    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2001-00001,20010801,,03,폐업,02,폐업,20060724,,,,02 4568856,37.00,143823,서울특별시 광진구 구의동 222-32번지 ,,,화이트빨래방,2004-04-22 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207821.829684468    ,448678.040159287    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2001-00002,20011103,,03,폐업,02,폐업,20161024,,,,,.00,143890,서울특별시 광진구 중곡동 128-1번지 ,서울특별시 광진구 천호대로119길 89 (중곡동),04923,마뉴엘사,2010-01-11 21:24:05,I,2018-08-31 23:59:59.0,일반세탁업,207491.610929062    ,450732.099122549    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2002-00001,20020703,,03,폐업,02,폐업,20141223,,,,02 4550309,.00,143817,서울특별시 광진구 구의동 49-10번지 ,서울특별시 광진구 자양로 299 (구의동),04954,빨리셀프크리닝,2006-10-02 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208099.279096794    ,450011.957767161    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2002-00002,20021112,,03,폐업,02,폐업,20030811,,,,02 4468782,.00,143890,서울특별시 광진구 중곡동 120-24번지 ,,,한양세탁소,2002-11-12 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207597.097102297    ,450339.651037764    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-2003-00001,19871023,,03,폐업,02,폐업,20140220,,,,,.00,143837,서울특별시 광진구 군자동 49-7번지 ,서울특별시 광진구 면목로 22 (군자동),04996,백현사,2012-04-23 15:11:12,I,2018-08-31 23:59:59.0,일반세탁업,206643.448511853    ,450413.193286456    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
