개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,,,,,,,,,,,,,,,,,,,,,,정보
3040000,PHMA120093040033041100020,20090622,,01,영업/정상,13,영업중,,,,,466-8828,,,서울특별시 광진구 자양동 861 자양 호반써밋,서울특별시 광진구 능동로 69, 2층 206~210호 (자양동, 자양 호반써밋),05074,연세휴치과의원,2022-12-23 02:13:12,U,2021-11-01 22:05:00.0,치과의원,206014.599715389,448359.990459515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100021,2009-06-23,,01,영업/정상,13,영업중,,,,,02-454-7975,,143-862,서울특별시 광진구 자양동 553번지 501호 삼희빌딩 2층,서울특별시 광진구 뚝섬로 552, 2층 (자양동, 삼희빌딩),05090,참경희한의원,2023-08-04 02:43:13,U,2022-12-08 00:06:00.0,한의원,206230.081675753,448001.810333908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100022,20090715,,03,폐업,03,폐업,20160328,,,,02-461-8120,,143917,서울특별시 광진구 화양동 48번지 14호 삼영빌딩 3층 301호,서울특별시 광진구 아차산로 219, 3층 301호 (화양동, 삼영빌딩),05019,연세마리앤여성의원,2016-03-28 13:53:21,I,2018-08-31 23:59:59.0,의원,205934.093803681,448768.010754638,의원,2,0,0,263.16,110 114 122 104 108 101 126,내과, 외과, 성형외과, 산부인과, 피부과, 가정의학과, 예방의학과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100023,20090722,,01,영업/정상,13,영업중,,,,,0222017582,,143817,서울특별시 광진구 구의2동 55번지 22호 누리빌딩 2층,서울특별시 광진구 자양로 281, 2층 (구의동),04954,일신외과의원,2021-09-03 01:43:38,U,2021-09-05 02:40:00.0,의원,208013.281240358,449873.038603781,의원,1,1,1,133.4,104 105 101 111 113 114 115 108,내과, 외과, 정형외과, 성형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100024,20090724,,01,영업/정상,13,영업중,,,,,455-1194,,143862,서울특별시 광진구 자양동 553번지 501호 (203호),서울특별시 광진구 뚝섬로 552, 203호 (자양동),05090,명소아청소년과의원,2018-04-27 14:43:10,I,2018-08-31 23:59:59.0,의원,206230.081675753,448001.810333908,의원,1,0,0,97.8,101 113 114 111,내과, 소아청소년과, 이비인후과, 피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100025,20090831,,01,영업/정상,13,영업중,,,,,452-9700,,143821,서울특별시 광진구 구의동 199번지 1호 만택빌딩 2층,서울특별시 광진구 광나루로 614, 2층 (구의동, 만택빌딩),05117,서울미소치과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,치과의원,208400.766105381,448730.872416215,치과의원,1,0,0,94,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100026,20090903,,03,폐업,03,폐업,20100114,,,,453-0006,,143821,서울특별시 광진구 구의3동 199번지 1호  (7층),서울특별시 광진구 광나루로 614 (구의동,(7층)),,루쎄의원,2010-01-14 13:41:49,I,2018-08-31 23:59:59.0,의원,208400.766105381,448730.872416215,의원,1,0,0,157.43,122 110 114 108,성형외과, 산부인과, 피부과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100027,20090903,,03,폐업,03,폐업,20171220,,,,444-7585,,143854,서울특별시 광진구 자양동 227번지 342호 더클래식 500 2층 C-202호,서울특별시 광진구 능동로 90, 2층 C-202호 (자양동, 더클래식 500),05065,리더스피부과의원,2017-12-20 09:48:04,I,2018-08-31 23:59:59.0,의원,206217.434726027,448506.218743834,의원,2,0,0,310,114,피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100028,2009-09-02,,01,영업/정상,13,영업중,,,,,02-499-7588,,143-917,서울특별시 광진구 화양동 49번지 11호 2층,서울특별시 광진구 아차산로 201, 2층 (화양동),05020,동감한의원,2023-02-22 17:05:45,U,2022-12-01 22:04:00.0,한의원,205767.016780472,448839.104667846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100029,20131231,,01,영업/정상,13,영업중,,,,,02-452-8875,,,,서울특별시 광진구 자양로15길 27, 2층 (자양동),05057,단하한의원,2023-01-05 09:46:40,U,2022-12-01 00:07:00.0,한의원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100030,20090909,,01,영업/정상,13,영업중,,,,,447-2275,,143890,서울특별시 광진구 중곡동 116번지 5호 4층,서울특별시 광진구 용마산로 5, 4층 (중곡동),04931,서울에스치과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,치과의원,207729.777694155,450219.562772642,치과의원,1,0,0,182.51,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100031,20091007,,01,영업/정상,13,영업중,,,,,458-9285,,143814,서울특별시 광진구 광장동 470번지 3호 진넥스오딧세이 301호,서울특별시 광진구 아차산로 502, 301호 (광장동),04974,정범조이비인후과의원,2022-01-21 18:12:33,U,2022-01-23 02:40:00.0,의원,208526.97532855,448791.8824094,의원,1,0,0,118.26,101 111 113,내과, 소아청소년과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100032,20091013,,03,폐업,03,폐업,20100528,,,,,,143825,서울특별시 광진구 구의1동 246번지 10호 (2층),,,서울의원,2010-05-28 14:13:48,I,2018-08-31 23:59:59.0,의원,207438.6744226,448349.308629367,의원,1,1,1,120.7,101 114 108 115,내과, 성형외과, 피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100033,20091026,,03,폐업,03,폐업,20110805,,,,456-6005,,143821,서울특별시 광진구 구의3동 199번지 1호 만택빌딩 3층,서울특별시 광진구 광나루로 614 (구의동,만택빌딩 3층),,예림내과의원,2011-08-08 11:44:13,I,2018-08-31 23:59:59.0,의원,208400.766105381,448730.872416215,의원,1,1,1,199.15,101 111 113,내과, 소아청소년과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100034,20091030,,03,폐업,03,폐업,20100910,,,,455-7533,,143203,서울특별시 광진구 구의3동 546번지 11호 강변역지너스타워 4층,서울특별시 광진구 강변역로4길 10 (구의동,강변역지너스타워 4층),,메디포맨남성의원,2010-09-11 12:00:48,I,2018-08-31 23:59:59.0,의원,208189.434497483,448129.166313052,의원,1,0,0,166.79,115,비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100035,20140923,,03,폐업,03,폐업,20190201,,,,499-7579,,143903,서울특별시 광진구 중곡동 241번지 1호 2층,서울특별시 광진구 면목로 114, 2층 (중곡동),04910,정우한의원,2019-02-01 13:16:36,U,2019-02-03 02:40:00.0,한의원,207014.648806874,451264.947959838,한의원,1,0,0,162.86,308 307 306 305 304 303 302 301,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100036,20091118,,01,영업/정상,13,영업중,,,,,461-5677,,143914,서울특별시 광진구 화양동 5번지 43호 2,3층,서울특별시 광진구 능동로 119, 2,3층 (화양동),05017,제니여성의원,2019-10-28 10:19:18,U,2019-11-29 02:40:00.0,의원,206224.066067041,448835.485835757,의원,3,0,0,296.27,110 114 108 101 104 111 115 109,내과, 외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100037,20091119,,03,폐업,03,폐업,20120430,,,,456-8275,,143802,서울특별시 광진구 광장동 148번지 11호 (1,6층),서울특별시 광진구 아차산로 634 (광장동,(1,6층)),,대자연내과의원,2012-04-30 15:58:43,I,2018-08-31 23:59:59.0,의원,209506.54940258,449634.030106178,의원,2,0,0,158.57,101 111 114 113 120 109 122,내과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 재활의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100038,20091123,,01,영업/정상,13,영업중,,,,,461-7522,,143914,서울특별시 광진구 화양동 7번지 2호 삼진빌딩 402호,서울특별시 광진구 아차산로 237, 402호 (화양동, 삼진빌딩),05018,서울나란이치과의원,2017-09-05 18:39:02,I,2018-08-31 23:59:59.0,치과의원,206095.633064738,448699.143307408,치과의원,1,0,0,163.72,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100039,20091119,,03,폐업,03,폐업,20161201,,,,465-9993,,143839,서울특별시 광진구 군자동 103번지 군자빌딩 4층,서울특별시 광진구 군자로 108, 4층 (군자동, 군자빌딩),05004,윤정형외과의원,2016-12-02 16:33:09,I,2018-08-31 23:59:59.0,의원,206299.7504918,450037.825730524,의원,1,7,22,486.6,105 106 120 101 104 111 115 114 119 116,내과, 외과, 정형외과, 신경외과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과,,,,0,0,,,0,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100040,2009-12-08,,01,영업/정상,13,영업중,,,,,458-7778,,143-888,서울특별시 광진구 중곡동 93번지 2호 대붕빌딩 2층,서울특별시 광진구 용마산로 10, 2층 (중곡동, 대붕빌딩),04953,광진제일한의원,2023-04-28 04:13:12,U,2022-12-03 21:00:00.0,한의원,207778.71422042,450256.437261231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120093040033041100041,2009-12-23,,01,영업/정상,13,영업중,,,,,02-455-0428,,,서울특별시 광진구 자양동 680-4 광영빌딩,서울특별시 광진구 자양로 88, 광영빌딩 3층 (자양동),05051,광진정플란트치과의원,2023-10-27 02:13:14,U,2022-10-30 22:09:00.0,치과의원,207380.881842195,448153.591228926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100001,20100104,,03,폐업,03,폐업,20111123,,,,456-7595,,143853,서울특별시 광진구 자양1동 769번지 12호 1층,서울특별시 광진구 자양로19길 8 (자양동,1층),,햄프리경희한의원,2011-11-23 16:22:49,I,2018-08-31 23:59:59.0,한의원,207240.854234782,448559.881600139,한의원,2,0,0,126,301 304 307 302 305 308 303 306,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100002,20100106,,03,폐업,03,폐업,20101213,,,,444-0323,,143867,서울특별시 광진구 자양1동 634번지 안모빌딩 201호,서울특별시 광진구 자양로13길 73-1 (자양동,안모빌딩 201호),,올리브치과의원,2010-12-13 15:44:07,I,2018-08-31 23:59:59.0,치과의원,207081.770436924,447893.80108144,치과의원,1,0,0,56.32,201 204 207 210 202 205 208 401 203 209 206,구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과, 치과,,,,0,0,,,0,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100003,20100125,,03,폐업,03,폐업,20171211,,,,488-5611,,143916,서울특별시 광진구  24번지 17호 (지하1층, 지상1층),서울특별시 광진구 동일로 154 (화양동, (화양동, 지하1층, 지상1층)),05013,한승엽정형외과의원,2017-12-11 14:25:00,I,2018-08-31 23:59:59.0,의원,205799.162717309,449285.820248663,의원,2,5,29,105.54,105 106 101 120 109,내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100004,20100208,,03,폐업,03,폐업,20140804,,,,474-5075,,143888,서울특별시 광진구 중곡동 83번지 15호 2층,서울특별시 광진구 영화사로 19, 2층 (중곡동),143888,약선당한의원,2014-08-04 15:53:52,I,2018-08-31 23:59:59.0,한의원,207849.833488428,450605.58240577,한의원,2,0,0,128.88,301 308 302 303 306,한방내과, 한방부인과, 한방소아과, 한방재활의학과, 침구과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100005,20100223,,03,폐업,03,폐업,20110908,,,,464-1586,,143916,서울특별시 광진구 화양동 21번지 20호 (6층),서울특별시 광진구 동일로30길 9 (화양동,(6층)),,더(The)나은 의원,2011-09-08 15:02:15,I,2018-08-31 23:59:59.0,의원,205926.271282258,449507.22510766,의원,1,0,0,248.48,114,피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100006,2010-02-26,,01,영업/정상,13,영업중,,,,,458-7588,,,서울특별시 광진구 구의동 631-1 프라임프라자,서울특별시 광진구 광나루로56길 63, 프라임프라자 501~503호 (구의동),05119,365류마고내과의원,2023-03-02 22:43:12,U,2022-12-03 00:04:00.0,의원,208558.286631653,448353.905156369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100007,20100302,,01,영업/정상,13,영업중,,,,,444-2205,,143200,서울특별시 광진구 구의동 546번지 11호 지너스타워 4층,서울특별시 광진구 강변역로4길 10, 4층 (구의동, 지너스타워),05116,연세허브여성의원,2017-11-21 13:56:00,I,2018-08-31 23:59:59.0,의원,208189.434497483,448129.166313052,의원,1,1,1,123.82,110,산부인과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100008,20100302,,03,폐업,03,폐업,20131212,,,,453-8272,,143852,서울특별시 광진구 자양1동 219번지 2호 도광빌딩 7층,서울특별시 광진구 자양로 95 (자양동),143852,서정호의원,2013-12-12 09:55:54,I,2018-08-31 23:59:59.0,의원,207281.948699606,448219.671396301,의원,1,0,0,201.1,110 108 114,성형외과, 산부인과, 피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100009,2010-03-05,,01,영업/정상,13,영업중,,,,,456-0075,,143-890,서울특별시 광진구 중곡동 116번지 5호 (2,3층),서울특별시 광진구 용마산로 5, 2.3층 (중곡동),04931,이(e)서울내과의원,2023-06-23 03:13:11,U,2022-12-05 22:05:00.0,의원,207729.777694155,450219.562772642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100010,2010-03-19,,01,영업/정상,13,영업중,,,,,1600-7592,,,서울특별시 광진구 능동 237번지 11호 광명빌딩,서울특별시 광진구 천호대로 592, 광명빌딩 1,2,3,지하1층 (능동),04986,소리의원,2023-09-28 20:43:13,U,2022-12-08 21:00:00.0,의원,207295.535773115,450336.900913019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100011,2010-03-30,,01,영업/정상,13,영업중,,,,,458-8228,,143-908,서울특별시 광진구 중곡동 342번지 29호 광동빌딩 5층,서울특별시 광진구 천호대로 571, 5층 (중곡동),04929,실버치과의원,2023-06-16 16:13:12,U,2022-12-05 23:08:00.0,치과의원,207147.398684407,450494.906098164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100012,20100331,,03,폐업,03,폐업,20190104,,,,452-2223,,143851,서울특별시 광진구 자양동 216번지 9호 세화빌딩 3층 301호,서울특별시 광진구 아차산로 380, 3층 301호 (자양동, 세화빌딩),05051,위너스치과의원,2019-01-04 16:26:08,U,2019-01-06 02:40:00.0,치과의원,207444.54897561,448263.89528182,치과의원,1,0,0,104.65,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100013,20100405,,03,폐업,03,폐업,20121016,,,,446-2875,,143887,서울특별시 광진구 중곡4동 78번지 1호 2층,서울특별시 광진구 용마산로 60 (중곡동),143887,이(e)-플러스치과의원,2012-10-16 17:01:49,I,2018-08-31 23:59:59.0,치과의원,207696.700702315,450745.999069959,치과의원,1,0,0,148.59,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100014,20100419,,03,폐업,03,폐업,20201122,,,,464-2775,,143914,서울특별시 광진구 화양동 5번지 84호 3층,서울특별시 광진구 능동로 109, 3층 (화양동),05017,연세해맑은치과의원,2020-11-20 15:19:19,U,2020-12-03 02:40:00.0,치과의원,206184.067177143,448738.840711486,치과의원,1,0,0,183.5,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100015,20100421,,01,영업/정상,13,영업중,,,,,447-9009,,143826,서울특별시 광진구 구의동 251번지 137호 2층,서울특별시 광진구 자양로 160, 2층 (구의동),05039,김형준가정의학과의원,2017-11-20 16:13:14,I,2018-08-31 23:59:59.0,의원,207375.766321877,448849.999450767,의원,1,0,0,149.9,101 122 111 113 114 109,내과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100016,20100422,,03,폐업,03,폐업,20190313,,,,465-8275,,143903,서울특별시 광진구 중곡1동 241번지 16호 2층,서울특별시 광진구 긴고랑로 41-1, 2층 (중곡동),04910,경희박찬호 한의원,2019-03-13 11:05:08,U,2019-03-15 02:40:00.0,한의원,207092.907372024,451192.997824503,한의원,1,0,0,124.3,306 303 302 305 308 307 304 301,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과,,,,0,0,,,0,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100017,20100422,,03,폐업,03,폐업,20100731,,,,447-0137,,143826,서울특별시 광진구 구의1동 252번지 90호 (2층),서울특별시 광진구 자양로 112 (구의동,(2층)),,김도균내과의원,2010-08-02 15:56:35,I,2018-08-31 23:59:59.0,의원,207326.723579146,448373.835761715,의원,1,0,0,201,101 111 113 105,내과, 정형외과, 소아청소년과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100018,20100429,,01,영업/정상,13,영업중,,,,,02-464-5338,,,,서울특별시 광진구 군자로 108, 302호 (군자동, 군자빌딩),05004,해인부부한의원,2020-11-04 15:35:07,U,2020-12-03 02:40:00.0,한의원,206299.7504918,450037.825730524,한의원,1,0,0,137.4,301 302 303 304 305 306 307 308,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100019,20100513,,03,폐업,03,폐업,20110927,,,,463-2833,,143840,서울특별시 광진구 군자동 360번지 20호 동양파라곤 1단지 201호, 202호, 203호,서울특별시 광진구 광나루로 361 (군자동,동양파라곤 1단지 201호, 202호, 203호),143840,파라곤치과의원,2011-09-27 15:20:08,I,2018-08-31 23:59:59.0,치과의원,206135.609362634,449591.555579704,치과의원,1,0,0,145.52,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100020,20100517,,01,영업/정상,13,영업중,,,,,562-8275,,143890,서울특별시 광진구 중곡동 124번지 8호 1층,서울특별시 광진구 용마산로 57, 1층 (중곡동),04923,샤인소아청소년과의원,2021-02-19 06:43:12,U,2021-02-21 02:40:00.0,의원,207662.269409542,450724.825373886,의원,2,0,0,107.6,111 113 101 114,내과, 소아청소년과, 이비인후과, 피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100021,20100603,,03,폐업,03,폐업,20101231,,,,444-3317,,143825,서울특별시 광진구 구의1동 246번지 10호 (2층),,,서울의원,2010-12-31 14:07:28,I,2018-08-31 23:59:59.0,의원,207438.6744226,448349.308629367,의원,1,0,0,120.7,122 115 114,피부과, 비뇨의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100022,20100607,,03,폐업,03,폐업,20160516,,,,468-8119,,143912,서울특별시 광진구 중곡1동 649번지 6호 (2층),서울특별시 광진구 천호대로 549 (중곡동),04919,코넬비뇨기과의원,2016-05-16 10:44:54,I,2018-08-31 23:59:59.0,의원,206936.13939128,450599.210438757,의원,1,0,0,93.3,114 115,피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100023,2010-06-01,,01,영업/정상,13,영업중,,,,,024545788,,143-723,서울특별시 광진구 구의3동 199번지 18호 삼성쉐르빌 2층,서울특별시 광진구 구의강변로 106 (구의동,삼성쉐르빌 2층),05117,임성준신경외과의원,2023-03-10 06:13:12,U,2022-12-02 23:02:00.0,의원,208310.372259506,448631.437594782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100024,20100618,,03,폐업,03,폐업,20121107,,,,6440-5124,,143867,서울특별시 광진구 자양1동 634번지 2층,서울특별시 광진구 자양로13길 73-1 (자양동),143867,정성가득한의원,2012-11-07 16:20:29,I,2018-08-31 23:59:59.0,한의원,207081.770436924,447893.80108144,한의원,2,0,0,74.53,301 304 307 308 305 302 303 306,한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과,,,,0,0,,,0,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100025,2010-06-23,,01,영업/정상,13,영업중,,,,,02-469-2080,,,,서울특별시 광진구 능동로 111, 4층 (화양동),05017,연세고운미소치과의원,2023-05-19 13:30:11,U,2022-12-04 22:01:00.0,치과의원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100026,20100719,,03,폐업,03,폐업,20140801,,,,3436-9005,,143898,서울특별시 광진구 중곡2동 157번지 4호 영창빌딩(8층,10층),서울특별시 광진구 천호대로 561 (중곡동),143898,엄정형외과의원,2014-08-01 15:04:55,I,2018-08-31 23:59:59.0,의원,207055.507996434,450542.187939719,의원,2,6,25,396.04,105 101 109 104 115 114 106 102 120,내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과, 재활의학과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100027,20100804,,01,영업/정상,13,영업중,,,,,02-2201-7528,,143824,서울특별시 광진구 구의동 234번지 9호 일진빌딩 2층,서울특별시 광진구 광나루로 508, 2층 (구의동, 일진빌딩),05031,더서울치과의원,2021-05-20 20:43:12,U,2021-06-08 02:40:00.0,치과의원,207524.325840597,449167.621788725,치과의원,1,0,0,259.71,412 411 409 408 407 406 405 404 403 402,구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과,,,,0,0,,,0,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100028,2010-09-29,,01,영업/정상,13,영업중,,,,,02-3425-1075,,,,서울특별시 광진구 자양로9길 77, 2층 (자양동),05060,자양경희한의원,2023-06-30 14:35:27,U,2022-12-07 00:02:00.0,한의원,207108.596099938,447728.818227552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100029,20101001,,03,폐업,03,폐업,20160721,,,,3409-5511,,143900,서울특별시 광진구 중곡동 173번지 3호 (2층),서울특별시 광진구 면목로 155, 2층 (중곡동),04906,혜성의원,2016-07-29 11:35:51,I,2018-08-31 23:59:59.0,의원,207156.269772055,451672.917080488,의원,1,0,0,193,122 101 106 105 104 114 115 113 108,내과, 외과, 정형외과, 신경외과, 성형외과, 이비인후과, 피부과, 비뇨의학과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100030,2010-10-05,,01,영업/정상,13,영업중,,,,,432-2275,,143-825,서울특별시 광진구 구의동 246번지 15호 원이빌딩 4층,서울특별시 광진구 아차산로 373, 4층 (구의동, 원이빌딩),05044,유디치과의원,2023-08-25 03:43:12,U,2022-12-07 22:07:00.0,치과의원,207359.077156309,448305.441351828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100031,20101102,,01,영업/정상,13,영업중,,,,,455-2879,,143867,서울특별시 광진구 자양동 653번지 47호 필산빌딩 3층,서울특별시 광진구 자양로9길 77, 3층 (자양동, 필산빌딩),05060,서울허브치과의원,2019-02-26 11:43:09,U,2019-02-28 02:40:00.0,치과의원,207108.596099938,447728.818227552,치과의원,1,0,0,131,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100032,20101208,,03,폐업,03,폐업,20221004,,,,024689001,,143914,서울특별시 광진구 화양동 10번지 1호 3층,서울특별시 광진구 능동로13길 39, 3층 (화양동),05016,우리정형외과의원,2022-11-04 16:03:26,U,2021-11-01 00:06:00.0,의원,206107.775163579,449029.342177779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA120103040033041100034,2010-12-24,,01,영업/정상,13,영업중,,,,,452-2100,,143-200,서울특별시 광진구 구의동 546번지 11호 강변역지너스타워 4층,서울특별시 광진구 강변역로4길 10, 4층 (구의동, 강변역지너스타워),05116,서울우리아이정신건강의학과의원,2023-06-09 02:43:13,U,2022-12-05 23:01:00.0,의원,208189.434497483,448129.166313052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
