개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,,,,정보
3040000,3040000-103-1994-07069,19940917,,01,영업/정상,01,영업,,,,,02 4654656,125.50,143915,서울특별시 광진구 화양동 111-206번지 ,서울특별시 광진구 능동로 171 (화양동),05009,피터팬노래하는소주방,2019-03-08 15:29:56,U,2019-03-10 02:40:00.0,단란주점,206403.537573787    ,449318.862873716    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,Y,125.5,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07073,19940802,,03,폐업,02,폐업,20031208,,,,02 4473605,,143826,서울특별시 광진구 구의동 252-57번지 ,,,강변단란주점,2002-01-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207425.825132969    ,448533.520126968    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,91.6,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07074,19940826,,01,영업/정상,01,영업,,,,,02 4757225,123.93,143885,서울특별시 광진구 중곡동 37-4번지 ,서울특별시 광진구 긴고랑로 79 (중곡동),04937,스타라이브,2019-09-19 13:32:46,U,2019-09-21 02:40:00.0,단란주점,207414.85367014     ,450995.055496159    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,Y,123.93,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07084,19940318,,03,폐업,02,폐업,20051010,,,,02 4583118,,143826,서울특별시 광진구 구의동 252-115번지 ,,,휘가로단란주점,2004-03-25 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207413.460283436    ,448398.402229912    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,55.68,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07089,19940215,,03,폐업,02,폐업,20050531,,,,02 4668336,,143900,서울특별시 광진구 중곡동 169-29번지 ,,,영쓰리단란주점,2003-05-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207232.556467048    ,451764.009708785    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,58.9,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07104,1994-06-15,,01,영업/정상,01,영업,,,,,02 4676633,59.62,143-901,서울특별시 광진구 중곡동 193-52,서울특별시 광진구 면목로 132-1 (중곡동),04908,삼정,2023-02-03 04:59:04,U,2022-12-02 00:05:00.0,단란주점,207087.8448735,451428.393141132,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07182,19941008,,03,폐업,02,폐업,20001212,,,,02 4466885,,143826,서울특별시 광진구 구의동 252-16번지 ,,,맨티스단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207342.766106556    ,448444.754635481    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,118.07,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06861,19950307,,03,폐업,02,폐업,19950428,,,,02 4641379,,143915,서울특별시 광진구 화양동 111-128번지 ,,,소주박스,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206431.273016145    ,449404.400029198    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,53.04,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06866,19950315,,03,폐업,02,폐업,19950620,,,,02 4984030,,143915,서울특별시 광진구 화양동 206-0번지 ,,,새도시,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206376.250562824    ,449455.046135201    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,130,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06867,19950311,,01,영업/정상,01,영업,,,,,02 4669488,66.48,143914,서울특별시 광진구 화양동 7-11,서울특별시 광진구 동일로22길 102 (화양동),05018,엔젤,2022-11-02 15:12:26,U,2021-11-01 00:04:00.0,단란주점,206084.564568828,448732.727599982,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06870,19950320,,01,영업/정상,01,영업,,,,,02 4671863,67.61,143838,서울특별시 광진구 군자동 476-1번지 ,서울특별시 광진구 군자로 182 (군자동),04997,무지개,2019-03-08 15:31:57,U,2019-03-10 02:40:00.0,단란주점,206845.603318703    ,450493.507050316    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,Y,67.61,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06872,19950323,,03,폐업,02,폐업,20220125,,,,0234369567,78.75,143873,서울특별시 광진구 자양동 679-22 ,서울특별시 광진구 자양로5길 14 (자양동),05103,노래팡팡,2022-01-25 09:14:16,U,2022-01-27 02:40:00.0,단란주점,207441.260704017    ,447720.581353851    ,단란주점,0,0,,,,0,0,0,0,0,,0,0,Y,78.75,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06874,19950325,,03,폐업,02,폐업,20221227,,,,02 4550163,149.15,143819,서울특별시 광진구 구의동 79-25,서울특별시 광진구 자양로 235 (구의동),04993,백두천지,2022-12-27 11:16:34,U,2021-11-01 22:09:00.0,단란주점,207705.607263808,449505.874089378,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06875,19950113,,01,영업/정상,01,영업,,,,,02 4584984,141.14,143824,서울특별시 광진구 구의동 234-27 ,서울특별시 광진구 광나루로 508 (구의동),05031,쎄시봉,2021-04-02 13:20:17,U,2021-04-04 02:40:00.0,단란주점,207534.567702728    ,449173.269251627    ,단란주점,,,,,,,,,,,,,,Y,141.14,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06879,19950411,,03,폐업,02,폐업,19960311,,,,02 4656190,,143900,서울특별시 광진구 중곡동 172-59번지 ,,,크린크단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207181.196113858    ,451641.717096036    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,133.8,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06884,19950417,,03,폐업,02,폐업,20111206,,,,02 4989068,,143841,서울특별시 광진구 자양동 1-9번지 ,서울특별시 광진구 동일로20길 119 (자양동),05073,올인,2011-11-16 10:30:45,I,2018-08-31 23:59:59.0,단란주점,206120.157058016    ,448593.407886842    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,76.37,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06885,19950418,,03,폐업,02,폐업,19960415,,,,02 4643759,,143915,서울특별시 광진구 화양동 216-0번지 ,,,엔에치케이단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206405.844680642    ,449450.171000912    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,96.88,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06887,19950419,,01,영업/정상,01,영업,,,,,02 4664920,96.08,143904,서울특별시 광진구 중곡동 244-3번지 ,서울특별시 광진구 긴고랑로 34 (중곡동),04914,탑노래바,2019-12-30 17:09:43,U,2020-01-01 02:40:00.0,단란주점,206994.423262527    ,451181.829269476    ,단란주점,,,,,,,,,,,,,,Y,96.08,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06890,19950426,,03,폐업,02,폐업,20030306,,,,02 4551100,,143831,서울특별시 광진구 구의동 595-0번지 ,,,동서울호텔사브단란주점,2003-12-02 00:00:00,I,2018-08-31 23:59:59.0,단란주점,208051.884671132    ,447994.805558304    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,81.58,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06892,19950426,,03,폐업,02,폐업,20100304,,,,02 4465050,,143848,서울특별시 광진구 능동 236-5번지 ,,,사라단란주점,2008-12-10 09:58:30,I,2018-08-31 23:59:59.0,단란주점,207246.443885283    ,450358.72091879     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,130.88,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06894,19950203,,03,폐업,02,폐업,19990222,,,,02 4584346,,143817,서울특별시 광진구 구의동 55-13번지 ,,,카네기단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,208029.562417927    ,449898.74580933     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,102.01,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06895,19950503,,03,폐업,02,폐업,20060327,,,,02 4655400,,143841,서울특별시 광진구 자양동 7-43번지 ,,,차차차단란주점,2002-10-23 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206045.707257167    ,448651.962282277    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,130.76,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06896,19950515,,01,영업/정상,01,영업,,,,,02 4477443,98.60,143888,서울특별시 광진구 중곡동 92-9 ,서울특별시 광진구 용마산로 16 (중곡동),04950,콜미,2021-07-12 16:03:07,U,2021-07-14 02:40:00.0,단란주점,207760.533965108    ,450312.951576308    ,단란주점,0,0,,,,0,0,0,0,0,,0,0,Y,98.6,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06897,19950506,,01,영업/정상,01,영업,,,,,0222013310,94.73,143867,서울특별시 광진구 자양동 634-12,서울특별시 광진구 자양로13길 83 (자양동),05061,7080라이브일번지,2022-04-08 15:09:07,U,2021-12-03 23:02:00.0,단란주점,207056.064856259,447871.309816677,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06898,19950511,,03,폐업,02,폐업,20020709,,,,02 4698152,,143904,서울특별시 광진구 중곡동 247-6번지 ,,,뉴둥근성,2002-07-10 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206841.614732352    ,451251.692662707    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,111.32,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06900,19950517,,03,폐업,02,폐업,19960104,,,,02 4999732,,143917,서울특별시 광진구 화양동 48-22번지 ,,,스타단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205839.529442203    ,448833.252262465    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,113.55,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06951,19950127,,03,폐업,02,폐업,19970618,,,,0204546343,,143803,서울특별시 광진구 광장동 186-0번지 ,,,갈채단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,209559.478407599    ,449524.341548657    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,110.46,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06954,19950216,,03,폐업,02,폐업,19951007,,,,02 4674319,,143841,서울특별시 광진구 자양동 2-47번지 ,,,남행열차,2002-07-10 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206058.900111324    ,448430.253418044    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,93.34,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06956,19950213,,03,폐업,02,폐업,20001101,,,,0204632149,,143915,서울특별시 광진구 화양동 111-107번지 ,,,캣츠단란주점,2002-05-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206327.125613908    ,449447.961812662    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,70.18,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06959,19950113,,03,폐업,02,폐업,19970424,,,,02 4473734,,143819,서울특별시 광진구 구의동 71-28번지 ,,,사라사태단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207899.107692971    ,449654.377255719    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,55.68,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06961,19950523,,03,폐업,02,폐업,20051230,,,,02 4975211,,143916,서울특별시 광진구 화양동 21-23번지 ,,,일송단란주점,2004-04-06 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206002.304416541    ,449507.587423434    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,139.65,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06963,19950213,,03,폐업,02,폐업,20030115,,,,02 4475167,,143825,서울특별시 광진구 구의동 246-72번지 ,,,하와이,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207472.751086616    ,448379.250706444    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,67.75,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06978,19950601,,03,폐업,02,폐업,19970324,,,,02 4446700,,143817,서울특별시 광진구 구의동 53-10번지 ,,,행복단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207881.32586747     ,450008.602481166    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,75.68,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06979,19950608,,01,영업/정상,01,영업,,,,,02 4526539,117.30,143865,서울특별시 광진구 자양동 608-19번지 ,서울특별시 광진구 뚝섬로 596 (자양동),05098,월드,2019-03-08 15:36:26,U,2019-03-10 02:40:00.0,단란주점,206641.557042355    ,447859.976973617    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,Y,117.3,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06980,19950605,,03,폐업,02,폐업,20100624,,,,02 4628539,,143841,서울특별시 광진구 자양동 1-2번지 ,,,보스킹,2010-06-18 17:48:45,I,2018-08-31 23:59:59.0,단란주점,206130.5819396      ,448587.832476005    ,단란주점,,,,,,,,,,,,,,N,87.56,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06981,19950125,,03,폐업,02,폐업,20020110,,,,02 4540880,,143825,서울특별시 광진구 구의동 246-96번지 ,,,대벌,2002-08-09 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207527.333754237    ,448405.749230355    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,77.46,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-06982,19950204,,01,영업/정상,01,영업,,,,,02 4440101,88.33,143822,서울특별시 광진구 구의동 218-16,서울특별시 광진구 아차산로 442 (구의동),05047,태평양7080,2022-05-24 14:29:43,U,2021-12-04 22:06:00.0,단란주점,208041.678975944,448478.096544034,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07006,19950614,,03,폐업,02,폐업,20110126,,,,02 4541398,,143867,서울특별시 광진구 자양동 657-16번지 ,,,강변단란주점,2011-01-03 15:00:49,I,2018-08-31 23:59:59.0,단란주점,207400.578773815    ,447913.032479407    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,60.09,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07016,19950614,,03,폐업,02,폐업,19980811,,,,02 4694757,,143917,서울특별시 광진구 화양동 48-20번지 ,,,무릉도원단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205857.047621999    ,448825.826375021    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,72.54,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07018,19950216,,03,폐업,02,폐업,19990506,,,,02 2013321,,143825,서울특별시 광진구 구의동 246-12번지 ,,,파레스단란주점,1999-05-10 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207406.793838524    ,448369.12733309     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,68.38,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07022,19950703,,03,폐업,02,폐업,20010503,,,,02 4536159,,143820,서울특별시 광진구 구의동 125-25번지 ,,,프로하우스,2002-08-09 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207978.546894997    ,449175.018590255    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,81.25,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07025,19950710,,03,폐업,02,폐업,20020930,,,,02 4676090,,143916,서울특별시 광진구 화양동 21-38번지 ,,,청록단란주점,2002-01-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205966.649092527    ,449499.944055468    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,80.02,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07026,19950710,,03,폐업,02,폐업,19960726,,,,02 4669903,,143917,서울특별시 광진구 화양동 45-82번지 ,,,사브단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205821.898455547    ,448867.037894995    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,81.22,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07031,19950715,,03,폐업,02,폐업,19960819,,,,02 4548885,,143825,서울특별시 광진구 구의동 246-59번지 ,,,크로바단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207455.640529226    ,448372.020914706    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,73.03,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07032,1995-07-21,,01,영업/정상,01,영업,,,,,02 4581919,138.03,143-808,서울특별시 광진구 광장동 322-3,서울특별시 광진구 아차산로76길 32 (광장동),04969,한강썸라이브,2023-04-06 15:18:02,U,2022-12-04 00:08:00.0,단란주점,209433.056005011,449426.892183047,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07036,19950807,,01,영업/정상,01,영업,,,,,02 4571990,59.40,143866,서울특별시 광진구 자양동 624-29 ,서울특별시 광진구 자양로13길 22 (자양동),05057,가희,2022-03-11 14:15:20,U,2022-03-13 02:40:00.0,단란주점,207242.939913126    ,448116.778326923    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,Y,59.4,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07037,19950807,,03,폐업,02,폐업,20040802,,,,02 4553697,,143831,서울특별시 광진구 구의동 599-8번지 ,,,제우스,2003-09-20 00:00:00,I,2018-08-31 23:59:59.0,단란주점,208051.953679058    ,447854.805964019    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,130.78,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07038,19950814,,03,폐업,02,폐업,20081104,,,,0234363448,,143960,서울특별시 광진구 구의동 226-4번지 ,,,유람선,2005-07-18 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207906.674429005    ,449045.690764303    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,96.78,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07039,19950816,,03,폐업,02,폐업,20020228,,,,02 4657177,,143915,서울특별시 광진구 화양동 121-9번지 ,,,만남 단란주점,2002-04-12 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206198.471629412    ,449452.181425242    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,89.54,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07040,19950816,,03,폐업,02,폐업,19971204,,,,0234362845,,143825,서울특별시 광진구 구의동 243-30번지 ,,,동서울비지니스,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207656.011434358    ,448448.72744443     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,78.37,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07041,19950819,,03,폐업,02,폐업,20001101,,,,02 4676752,,143916,서울특별시 광진구 화양동 17-12번지 ,,,세계로단란주점,2002-04-18 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206073.120274724    ,449449.445982742    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,98.03,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07042,19950819,,03,폐업,02,폐업,19991012,,,,02 4627974,,143914,서울특별시 광진구 화양동 9-86번지 ,,,신세대단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206040.68026483     ,448773.14043594     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,65.93,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07043,19950828,,03,폐업,02,폐업,20120125,,,,02 4679671,,143915,서울특별시 광진구 화양동 111-34번지 ,서울특별시 광진구 능동로19길 23 (화양동),05009,시카코블스,2011-12-13 15:11:35,I,2018-08-31 23:59:59.0,단란주점,206333.020795068    ,449427.049479162    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,34.94,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07044,19950829,,03,폐업,02,폐업,19971204,,,,02 4465794,,143825,서울특별시 광진구 구의동 246-40번지 ,,,윈단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207528.015993508    ,448344.15499871     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,96.39,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07045,19950904,,01,영업/정상,01,영업,,,,,02 4610849,133.37,143899,서울특별시 광진구 중곡동 163-1 ,서울특별시 광진구 긴고랑로 50 (중곡동),04914,별과음악사이,2022-01-17 11:32:50,U,2022-01-19 02:40:00.0,단란주점,207145.533037105    ,451119.017670767    ,단란주점,,,,,,,,,,,,,,Y,133.37,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07046,19950907,,03,폐업,02,폐업,20180704,,,,02 4655767,,143915,서울특별시 광진구 화양동 111-106번지 ,서울특별시 광진구 능동로19길 24 (화양동),05009,필,2018-07-04 15:09:50,I,2018-08-31 23:59:59.0,단란주점,206341.187767952    ,449444.12604322     ,단란주점,,,,,,,,,,,,,,N,53.28,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07047,19950907,,01,영업/정상,01,영업,,,,,02 4692390,130.68,143915,서울특별시 광진구 화양동 119-4 ,서울특별시 광진구 군자로 52 (화양동),05009,투투,2021-01-27 13:17:26,U,2021-01-29 02:40:00.0,단란주점,206168.261574168    ,449491.400096529    ,단란주점,,,,,,,,,,,,,,Y,130.68,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07048,19950919,,03,폐업,02,폐업,19961219,,,,02 4544824,,143821,서울특별시 광진구 구의동 199-6번지 ,,,람바다단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,208385.614875431    ,448722.952514146    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,73.56,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07049,19950922,,03,폐업,02,폐업,20020522,,,,02 4469539,,143915,서울특별시 광진구 화양동 111-84번지 ,,,느낌단란주점,2002-05-28 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206459.188750362    ,449331.775800547    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,76.27,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07050,19950925,,03,폐업,02,폐업,19960401,,,,02 4540199,,143828,서울특별시 광진구 구의동 257-76번지 ,,,탤런트단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207456.51210337     ,448476.74793719     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,131.95,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07051,19950926,,03,폐업,02,폐업,20080908,,,,02 4527912,,143851,서울특별시 광진구 자양동 216-23번지 ,,,7080뮤직,2008-05-01 14:51:33,I,2018-08-31 23:59:59.0,단란주점,207481.167428554    ,448276.07863669     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,83.76,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07053,19950929,,03,폐업,02,폐업,20010611,,,,02 4533190,,143898,서울특별시 광진구 중곡동 157-4번지 ,,,가시나무새,2002-06-17 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207055.507996434    ,450542.187939719    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,117.32,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07056,1995-09-30,,01,영업/정상,01,영업,,,,,02 4567725,55.27,143-825,서울특별시 광진구 구의동 246-31,서울특별시 광진구 자양로18길 14 (구의동),05044,콘서트7080,2023-10-12 15:50:16,U,2022-10-30 23:04:00.0,단란주점,207380.5402062,448360.699483182,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07057,19951002,,03,폐업,02,폐업,20181213,,,,02 4922545,48.48,143842,서울특별시 광진구 자양동 246-5번지 ,서울특별시 광진구 동일로 68 (자양동),05080,청기와,2018-12-13 14:34:10,U,2018-12-15 02:40:00.0,단란주점,205442.842          ,448517.575666667    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,48.48,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07058,19951002,,03,폐업,02,폐업,19980811,,,,02 4672821,,143915,서울특별시 광진구 화양동 207-0번지 ,,,리틀죤단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206366.695974518    ,449440.983577535    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,82.12,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07060,19951014,,03,폐업,02,폐업,20111206,,,,02 4981960,,143903,서울특별시 광진구 중곡동 231-39번지 ,서울특별시 광진구 면목로 123 (중곡동),04911,코리아나타운,2011-11-16 10:28:34,I,2018-08-31 23:59:59.0,단란주점,207030.455593555    ,451370.819547424    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,97.53,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1995-07064,19951106,,03,폐업,02,폐업,20050221,,,,02 4630245,,143916,서울특별시 광진구 화양동 18-26번지 ,,,샬루트,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206134.743579271    ,449480.589211407    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,85.97,,,,,,,서울시광진구단란주점영업인허가정보.csv
