개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,,,,,정보
3040000,3040000-121-2007-00012,20070615,,01,영업/정상,01,영업,,,,,,,143842,서울특별시 광진구 자양동 837-13번지 (1층) ,서울특별시 광진구 동일로10길 37 (자양동,(1층)),05078,와글와글,2007-06-15 00:00:00,I,2018-08-31 23:59:59.0,제과점영업,205576.958405084    ,448409.423343229    ,제과점영업,,,,,,,,,,,,,,N,0,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2007-00013,20070713,,03,폐업,02,폐업,20150602,,,,02 4628425,,143220,서울특별시 광진구 중곡동 229-16번지 ,서울특별시 광진구 긴고랑로9길 28 (중곡동),04910,프로방스제과점,2013-04-04 14:51:28,I,2018-08-31 23:59:59.0,제과점영업,207129.620794259    ,451375.185515312    ,제과점영업,,,,,상수도전용,,,,,,,,,N,26.35,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2007-00014,20070713,,03,폐업,02,폐업,20111014,,,,,,143200,서울특별시 광진구 구의동 57-48번지 ,,,브레댄코,2010-06-10 10:17:18,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,,,,,상수도전용,,,,,,,,,N,62.88,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2007-00015,20070813,,03,폐업,02,폐업,20080326,,,,,,143914,서울특별시 광진구 화양동 10-1번지 노른자마트내 ,,,원앤원,2007-09-03 18:09:12,I,2018-08-31 23:59:59.0,제과점영업,206107.775163579    ,449029.342177779    ,제과점영업,,,,,상수도전용,,,,,,,,,N,10.71,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2007-00016,20070824,,03,폐업,02,폐업,20100715,,,,02 4971979,,143917,서울특별시 광진구 화양동 47-73번지 ,,,르뽀미에(건대역점),2009-12-02 21:50:44,I,2018-08-31 23:59:59.0,제과점영업,205959.161607349    ,448810.133047448    ,제과점영업,,,,,상수도전용,,,,,,,,,N,52.07,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2007-00017,20070918,,03,폐업,02,폐업,20120405,,,,,,143864,서울특별시 광진구 자양동 585-19번지 ,서울특별시 광진구 자양번영로1길 22 (자양동),05093,로코코케?,2012-03-09 09:59:10,I,2018-08-31 23:59:59.0,제과점영업,206446.263574401    ,447629.625900298    ,제과점영업,,,,,상수도전용,,,,,,,,,N,25.42,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2007-00018,20071002,,03,폐업,02,폐업,20160901,,,,,,143701,서울특별시 광진구 화양동 1번지 건국대학교기숙사 쿨하우스드림홀 B103호 ,서울특별시 광진구 능동로 120 (화양동),05029,브랑제리 르와르,2013-12-30 15:06:43,I,2018-08-31 23:59:59.0,제과점영업,206445.881091692    ,448922.881688102    ,제과점영업,,,,,상수도전용,,,,,,,,,N,66.08,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00001,20080225,,03,폐업,02,폐업,20131218,,,,,,143866,서울특별시 광진구 자양동 612-49번지 ,서울특별시 광진구 자양로15길 46 (자양동),05055,굿뜨모르겐,2009-11-13 13:50:06,I,2018-08-31 23:59:59.0,제과점영업,207102.399499938    ,448141.324252727    ,제과점영업,,,,,상수도전용,,,,,,,,,N,33.07,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00002,20080228,,03,폐업,02,폐업,20100226,,,,0234241717,,143200,서울특별시 광진구 구의동 546-4번지 T/M21판매동 9층29호 ,,,로디가이,2010-02-26 16:37:45,I,2018-08-31 23:59:59.0,제과점영업,208394.416382167    ,448165.279999905    ,제과점영업,,,,,상수도전용,,,,,,,,,N,7.56,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00003,20080304,,03,폐업,02,폐업,20170222,,,,02  498 0415,,143902,서울특별시 광진구 중곡동 198-4번지 ,서울특별시 광진구 면목로 174 (중곡동),04903,띠아몽과자점,2008-03-14 17:48:06,I,2018-08-31 23:59:59.0,제과점영업,207264.770077756    ,451823.918998571    ,제과점영업,,,,,상수도전용,,,,,,,,,N,20.44,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00004,20080506,,03,폐업,02,폐업,20080529,,,,0234241400,,143721,서울특별시 광진구 구의동 546-4번지 테크노마트 지하동 B003-2호,,,강변파리바게뜨,2008-05-23 17:42:25,I,2018-08-31 23:59:59.0,제과점영업,208394.416382167    ,448165.279999905    ,제과점영업,,,,,상수도전용,,,,,,,,,N,60.03,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00005,20080529,,03,폐업,02,폐업,20220103,,,,0234241100,67.32,143721,서울특별시 광진구 구의동 546-4 테크노마트 지하동 B003호,서울특별시 광진구 광나루로56길 85, 지하동 B003호 (구의동,테크노마트),05116,디지(DZ강변테크노마트점),2022-01-03 14:23:35,U,2022-01-05 02:40:00.0,제과점영업,208394.416382167    ,448165.279999905    ,제과점영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,67.32,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00006,20080612,,03,폐업,02,폐업,20101108,,,,,,143842,서울특별시 광진구 자양동 847-7번지 ,,,크리스탈제과점,2008-07-01 09:43:56,I,2018-08-31 23:59:59.0,제과점영업,205802.048774973    ,448436.290072876    ,제과점영업,,,,,상수도전용,,,,,,,,,N,22.28,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00007,20080612,,03,폐업,02,폐업,20100428,,,,02 4670402,,143914,서울특별시 광진구 화양동 5-106번지 ,,,뚜레쥬르건대점,2009-12-02 21:49:50,I,2018-08-31 23:59:59.0,제과점영업,206197.087280304    ,448759.697721749    ,제과점영업,,,,,상수도전용,,,,,,,,,N,46.58,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00008,20080722,,03,폐업,02,폐업,20220905,,,,02 4684753,62.64,143859,서울특별시 광진구 자양동 855 이튼타워리버3차 108-2호,서울특별시 광진구 능동로 18 (자양동,이튼타워리버3차 108-2호),05096,뚜레쥬르뚝섬유원지점,2022-09-05 09:07:19,U,2021-12-09 00:07:00.0,제과점영업,205945.98820137,447862.351973505,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00009,20080723,,03,폐업,02,폐업,20120928,,,,,,143866,서울특별시 광진구 자양동 612-39번지 ,서울특별시 광진구 자양로15길 72 (자양동),05054,빵이가득한집,2011-06-03 13:57:10,I,2018-08-31 23:59:59.0,제과점영업,206982.743317808    ,448102.761863434    ,제과점영업,,,,,상수도전용,,,,,,,,,N,29.7,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00010,20080806,,03,폐업,02,폐업,20140401,,,,,,143889,서울특별시 광진구 중곡동 115-4번지 (1층) ,서울특별시 광진구 천호대로 647 (중곡동,(1층)),04953,코코호도아차산역점,2008-08-21 08:39:39,I,2018-08-31 23:59:59.0,제과점영업,207824.309885177    ,450114.867821901    ,제과점영업,,,,,상수도전용,,,,,,,,,N,27.38,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00011,20080828,,03,폐업,02,폐업,20120110,,,,02  452 1502,,143867,서울특별시 광진구 자양동 661-30번지 (1층) ,,,지니케익,2008-10-31 15:47:41,I,2018-08-31 23:59:59.0,제과점영업,207234.422431922    ,447716.245280942    ,제과점영업,,,,,상수도전용,,,,,,,,,N,22.68,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00012,20080905,,03,폐업,02,폐업,20101229,,,,02  498 6032,,143840,서울특별시 광진구 군자동 360-20번지 (동양파라곤1단지105호) ,,,파리바게뜨광진파라곤점,2008-09-22 15:27:34,I,2018-08-31 23:59:59.0,제과점영업,206135.609362634    ,449591.555579704    ,제과점영업,,,,,상수도전용,,,,,,,,,N,37.08,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00013,20081001,,03,폐업,02,폐업,20091027,,,,,,143903,서울특별시 광진구 중곡동 241-7번지 (1층) ,,,앙고빵누가쌌니 희우요,2008-10-15 19:43:19,I,2018-08-31 23:59:59.0,제과점영업,207051.133998617    ,451246.931765445    ,제과점영업,,,,,상수도전용,,,,,,,,,N,21,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00014,20081007,,03,폐업,02,폐업,20101101,,,,,,143814,서울특별시 광진구 광장동 470-3번지 (진넥스오딧세이 112호) ,,,뚜레쥬르광장현대점,2008-10-30 10:29:49,I,2018-08-31 23:59:59.0,제과점영업,208526.97532855     ,448791.8824094      ,제과점영업,,,,,상수도전용,,,,,,,,,N,48.36,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00015,20081010,,03,폐업,02,폐업,20170831,,,,,,143872,서울특별시 광진구 자양동 650-26번지 (1층) ,서울특별시 광진구 뚝섬로56길 38-1 (자양동,(1층)),05101,아마폴라,2017-08-31 16:06:07,I,2018-08-31 23:59:59.0,제과점영업,207227.84653598     ,447492.756850723    ,제과점영업,,,,,상수도전용,,,,,,,,,N,60.44,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00016,20081013,,03,폐업,02,폐업,20181102,,,,02  468 7811,72.60,143904,서울특별시 광진구 중곡동 252-12번지 외 1필지 (1층) ,서울특별시 광진구 동일로 360 (중곡동,외 1필지 (1층)),04916,파리바게뜨우인아트홀점,2018-11-02 15:40:48,U,2018-11-12 04:00:00.0,제과점영업,206642.970467607    ,451165.753463964    ,제과점영업,,,,,상수도전용,,,,,,,,,N,72.6,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00017,20081028,,03,폐업,02,폐업,20100902,,,,02 7922395,,143758,서울특별시 광진구 자양동 227-342번지 롯데백화점스타시티점 지하1층 ,,,아루베이커리,2008-11-28 13:10:45,I,2018-08-31 23:59:59.0,제과점영업,206217.434726027    ,448506.218743834    ,제과점영업,,,,,상수도전용,,,,,,,,,N,3.1,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00018,20081028,,03,폐업,02,폐업,20180703,,,,0226706549,,143758,서울특별시 광진구 자양동 227-342번지 ,서울특별시 광진구 능동로 92 (자양동),05065,롯데제과(주)베이커리건대점,2018-07-03 16:24:38,I,2018-08-31 23:59:59.0,제과점영업,206217.434726027    ,448506.218743834    ,제과점영업,,,,,상수도전용,,,,,,,,,N,105.5,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00019,20081029,,03,폐업,02,폐업,20101026,,,,031 354 1390,,143758,서울특별시 광진구 자양동 227-342번지 (롯데백화점스타시티점 지하1층) ,서울특별시 광진구 능동로 92 (자양동),05065,(주)제이앤비식품(그래인스),2017-03-24 10:10:07,I,2018-08-31 23:59:59.0,제과점영업,206217.434726027    ,448506.218743834    ,제과점영업,,,,,상수도전용,,,,,,,,,N,5.4,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2008-00020,20081113,,03,폐업,02,폐업,20150930,,,,02   4558201,,143867,서울특별시 광진구 자양동 627-2번지 ,서울특별시 광진구 자양로 87 (자양동),05056,파리바게뜨 구의역점,2014-03-28 11:30:35,I,2018-08-31 23:59:59.0,제과점영업,207320.173414544    ,448158.31682954     ,제과점영업,,,,,,,,,,,,,,N,48.96,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00001,20090106,,03,폐업,02,폐업,20140930,,,,02  455 5000,,143800,서울특별시 광진구 광장동 21번지 ,서울특별시 광진구 워커힐로 177 (광장동),04963,뷰(제과점),2013-04-18 11:21:16,I,2018-08-31 23:59:59.0,제과점영업,209766.973555533    ,450385.000713887    ,제과점영업,,,,,상수도전용,,,,,,,,,N,1.82,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00002,20090106,,03,폐업,02,폐업,20201202,,,,02  455 5000,1.12,143800,서울특별시 광진구 광장동 21 ,서울특별시 광진구 워커힐로 177 (광장동),04963,파빌리온(제과점),2020-12-02 15:08:45,U,2020-12-04 02:40:00.0,제과점영업,209766.973555533    ,450385.000713887    ,제과점영업,,,,,상수도전용,,,,,,,,,N,1.12,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00003,20090225,,03,폐업,02,폐업,20101118,,,,,,143817,서울특별시 광진구 구의동 55-24번지 (1층) ,,,한마음제과점,2009-03-12 08:43:21,I,2018-08-31 23:59:59.0,제과점영업,207964.066025918    ,449920.079370319    ,제과점영업,,,,,상수도전용,,,,,,,,,N,23.46,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00004,20090303,,03,폐업,02,폐업,20131218,,,,,,143758,서울특별시 광진구 자양동 227-7번지 스타시티판매영업동 지하1층 35호 ,,,뚜레쥬르 건대스타시티점,2009-03-25 15:27:44,I,2018-08-31 23:59:59.0,제과점영업,206349.675048285    ,448396.939704285    ,제과점영업,,,,,,,,,,,,,,N,52.7,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00005,20090324,,03,폐업,02,폐업,20220725,,,,02 9565710,75.48,143867,서울특별시 광진구 자양동 661-30,서울특별시 광진구 뚝섬로 657 (자양동),05059,뚜레쥬르자양성자3점,2022-07-25 11:38:37,U,2021-12-06 22:07:00.0,제과점영업,207234.422431922,447716.245280942,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00006,20090325,,03,폐업,02,폐업,20121009,,,,,,143866,서울특별시 광진구 자양동 618번지 ,서울특별시 광진구 뚝섬로49길 44 (자양동),05062,빵이가득한집,2009-05-04 11:41:03,I,2018-08-31 23:59:59.0,제과점영업,206995.457011179    ,447970.347228752    ,제과점영업,,,,,상수도전용,,,,,,,,,N,31.39,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00007,20090421,,03,폐업,02,폐업,20121029,,,,02  457 5800,,143890,서울특별시 광진구 중곡동 126-2번지 1층 ,서울특별시 광진구 용마산로7길 17 (중곡동,1층),04923,그랑프리제과,2010-05-20 13:48:57,I,2018-08-31 23:59:59.0,제과점영업,207587.346588142    ,450767.411709965    ,제과점영업,,,,,,,,,,,,,,N,24.52,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00008,20090504,,03,폐업,02,폐업,20171207,,,,02 4478545,,143898,서울특별시 광진구 중곡동 157-1,2번지 (홈플러스내1층) ,서울특별시 광진구 능동로 314, 홈플러스내1층 (중곡동),04929,몽블랑제(Mon Boulanger),2017-12-07 14:50:14,I,2018-08-31 23:59:59.0,제과점영업,207001.872308692    ,450597.61492646     ,제과점영업,,,,,,,,,,,,,,N,10.93,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00009,20090519,,03,폐업,02,폐업,20100420,,,,02   8269404,,143826,서울특별시 광진구 구의동 251-49번지 (1층) ,,,베베케익&쿠키,2009-07-02 12:27:52,I,2018-08-31 23:59:59.0,제과점영업,207376.86320661     ,448604.49955515     ,제과점영업,,,,,상수도전용,,,,,,,,,N,20.77,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00010,2009-05-20,,01,영업/정상,01,영업,,,,,02 4444977,22.10,143-824,서울특별시 광진구 구의동 234-1 하이웨이마트내 1층,서울특별시 광진구 광나루로 516 (구의동,하이웨이마트내 1층),05031,보시엘드파리과자점,2023-03-31 13:59:19,U,2022-12-04 00:02:00.0,제과점영업,207599.501914795,449172.99423424,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00011,2009-06-08,,03,폐업,02,폐업,2023-09-12,,,,02 4337080,19.80,143-901,서울특별시 광진구 중곡동 192-54 (1층),서울특별시 광진구 동일로72길 53 (중곡동,(1층)),04907,홈베이커리,2023-09-12 14:51:21,U,2022-12-08 23:04:00.0,제과점영업,207051.523404924,451446.21163351,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00012,20090616,,03,폐업,02,폐업,20091116,,,,,,143862,서울특별시 광진구 자양동 553-155번지 (1층) ,,,왕도넛츠,2009-06-16 15:41:40,I,2018-08-31 23:59:59.0,제과점영업,205695.74632433     ,448321.010766663    ,제과점영업,,,,,,,,,,,,,,N,0,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00013,20090622,,03,폐업,02,폐업,20191219,,,,02 4473999,59.04,143805,서울특별시 광진구 광장동 237번지 ,서울특별시 광진구 아차산로 지하 571 (광장동, 광나루역 지하철 역사내),04983,브레댄코(광나루점),2019-12-19 14:31:44,U,2019-12-21 02:40:00.0,제과점영업,209077.210112827    ,449217.125352358    ,제과점영업,,,,,상수도전용,,,,,,,,,N,59.04,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00014,20090622,,03,폐업,02,폐업,20100825,,,,,,143900,서울특별시 광진구 중곡동 167번지 (중곡역 지하철역사내) ,,,브레댄코(중곡점),2010-07-09 16:40:33,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,,,,,,,,,,,,,,N,46.8,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00015,20090624,,03,폐업,02,폐업,20161007,,,,02 4557736,,143891,서울특별시 광진구 중곡동 139-40번지 ,서울특별시 광진구 천호대로111길 14 (중곡동),04930,빵가마,2012-04-16 16:50:06,I,2018-08-31 23:59:59.0,제과점영업,207208.632579661    ,450528.447357755    ,제과점영업,,,,,,,,,,,,,,N,19.84,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00016,20090624,,03,폐업,02,폐업,20120503,,,,02 7286011,,143758,서울특별시 광진구 자양동 227-7번지 이마트(지하1층) ,,,(주)조선호텔베이커리 데이앤데이 자양점3,2010-03-22 17:04:20,I,2018-08-31 23:59:59.0,제과점영업,206349.675048285    ,448396.939704285    ,제과점영업,,,,,,,,,,,,,,N,9.9,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00017,20090625,,03,폐업,02,폐업,20100118,,,,,,143889,서울특별시 광진구 중곡동 115-21번지 (1층) ,,,에센브르제과,2009-07-27 18:33:28,I,2018-08-31 23:59:59.0,제과점영업,207885.276928202    ,450043.051711859    ,제과점영업,,,,,,,,,,,,,,N,28,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00018,20090706,,03,폐업,02,폐업,20171207,,,,0222018547,,143824,서울특별시 광진구 구의동 236-53번지 (1층) ,서울특별시 광진구 자양로 168 (구의동,(1층)),05038,몽블랑제(Mon Boulanger) 구의점,2017-12-07 14:47:02,I,2018-08-31 23:59:59.0,제과점영업,207400.608063491    ,448930.683211743    ,제과점영업,,,,,,,,,,,,,,N,8.25,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00019,20090803,,03,폐업,02,폐업,20140109,,,,02 4182390,,143802,서울특별시 광진구 광장동 145-8번지 한수상가 3충 8호,52호 ,서울특별시 광진구 아차산로 637 (광장동),04964,피앤비아봉당,2013-12-30 15:07:51,I,2018-08-31 23:59:59.0,제과점영업,209345.941766315    ,449811.718207794    ,제과점영업,,,주택가주변,,상수도전용,,,,,,,,,N,72.28,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00020,20090813,,01,영업/정상,01,영업,,,,,,32.40,143903,서울특별시 광진구 중곡동 229-15 (74호),서울특별시 광진구 능동로47길 30 (중곡동,(74호)),04910,에센브르제과,2022-12-23 16:22:41,U,2021-11-01 22:05:00.0,제과점영업,207098.994772766,451260.44574067,,,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00021,20090817,,03,폐업,02,폐업,20130417,,,,,,143824,서울특별시 광진구 구의동 237-7번지 (1층) ,서울특별시 광진구 광나루로36길 60 (구의동,(1층)),05038,샤르망빵집,2009-09-07 17:22:54,I,2018-08-31 23:59:59.0,제과점영업,207507.614788181    ,448898.176271826    ,제과점영업,,,,,,,,,,,,,,N,15.5,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00022,20090820,,03,폐업,02,폐업,20180501,,,,,,143916,서울특별시 광진구 화양동 19-38번지 (1층) ,서울특별시 광진구 동일로30길 28 (화양동,(1층)),05008,하샘케익,2018-05-01 10:18:03,I,2018-08-31 23:59:59.0,제과점영업,206015.856576215    ,449471.601387885    ,제과점영업,,,주택가주변,,상수도전용,,,,,,,,,N,18.56,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00023,20090916,,03,폐업,02,폐업,20210705,,,,02 5324343,51.07,143914,서울특별시 광진구 화양동 4-20 B202호 ,서울특별시 광진구 능동로 110 (화양동,B202호),05030,브레댄코,2021-07-05 09:13:00,U,2021-07-07 02:40:00.0,제과점영업,206241.82019349     ,448715.06998929     ,제과점영업,0,0,학교정화(절대),,상수도전용,0,0,0,0,0,,0,0,N,51.07,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00024,2009-09-16,,01,영업/정상,01,영업,,,,,0222184505,50.80,143-914,서울특별시 광진구 화양동 4-20 B206,207호,서울특별시 광진구 능동로 110 (화양동,B206,207호),05030,던킨도너츠 건대스타시티영존점,2023-10-31 13:13:09,U,2022-11-01 00:02:00.0,제과점영업,206241.82019349,448715.06998929,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00025,20090918,,03,폐업,02,폐업,20131218,,,,,,143888,서울특별시 광진구 중곡동 93-1번지 (1층) ,서울특별시 광진구 용마산로2길 12 (중곡동,(1층)),04953,아이컵(ICUP),2013-02-13 11:20:32,I,2018-08-31 23:59:59.0,제과점영업,207801.58571066     ,450296.446834026    ,제과점영업,,,,,,,,,,,,,,N,39.6,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00026,20090924,,03,폐업,02,폐업,20101105,,,,02 4541836,,143888,서울특별시 광진구 중곡동 93-4번지 (1층) ,,,뚜레쥬르,2009-11-30 11:18:01,I,2018-08-31 23:59:59.0,제과점영업,207775.393626251    ,450200.655283827    ,제과점영업,,,,,,,,,,,,,,N,71.3,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00027,20091009,,03,폐업,02,폐업,20100421,,,,,,143822,서울특별시 광진구 구의동 218-14번지 (1층) ,,,따삐오,2009-10-30 17:34:20,I,2018-08-31 23:59:59.0,제과점영업,208087.647208835    ,448484.131343078    ,제과점영업,,,,,,,,,,,,,,N,0,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00028,20091013,,03,폐업,02,폐업,20180109,,,,,,143805,서울특별시 광진구 광장동 244-6번지 ,서울특별시 광진구 아차산로 591 (광장동),04968,브레드바이,2018-01-09 08:04:28,I,2018-08-31 23:59:59.0,제과점영업,209201.613111512    ,449326.756831383    ,제과점영업,,,,,,,,,,,,,,N,0,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00029,20091103,,03,폐업,02,폐업,20180220,,,,02 4636050,,143914,서울특별시 광진구 화양동 3-21번지 (2층) ,서울특별시 광진구 능동로 143 (화양동,(2층)),05011,케이크아이메이드건대점,2018-02-20 10:13:03,I,2018-08-31 23:59:59.0,제과점영업,206296.651168879    ,449039.858490756    ,제과점영업,,,,,,,,,,,,,,N,88.93,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00030,20091125,,03,폐업,02,폐업,20110119,,,,,,143890,서울특별시 광진구 중곡동 123-20번지 1층 ,,,풍차베이커리,2009-11-25 14:37:41,I,2018-08-31 23:59:59.0,제과점영업,207642.731145365    ,450592.689011536    ,제과점영업,,,,,,,,,,,,,,N,26.4,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2009-00031,20091130,,03,폐업,02,폐업,20120315,,,,0312857995,,143200,서울특별시 광진구 구의동 546-4번지 (지하 롯데마트내) ,,,(주)하늘사랑,2011-08-25 14:13:12,I,2018-08-31 23:59:59.0,제과점영업,208394.416382167    ,448165.279999905    ,제과점영업,,,,,,,,,,,,,,N,8,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00001,2010-01-18,,01,영업/정상,01,영업,,,,,02 4675383,133.84,143-841,서울특별시 광진구 자양동 7-32 1,2층,서울특별시 광진구 아차산로30길 3 (자양동,1,2층),05073,파리바게뜨 건대역로데오점,2023-02-09 10:27:47,U,2022-12-01 23:01:00.0,제과점영업,205934.220044848,448695.727939984,,,,,,,,,,,,,,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00002,20100125,,03,폐업,02,폐업,20101231,,,,,,143888,서울특별시 광진구 중곡동 93-2번지 홈플러스 내 ,,,홈플러스익스프레스 서울중곡2점,2010-01-26 11:23:59,I,2018-08-31 23:59:59.0,제과점영업,207778.116493941    ,450250.255643789    ,제과점영업,,,,,,,,,,,,,,N,13.1,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00003,20100209,,03,폐업,02,폐업,20140327,,,,,,143758,서울특별시 광진구 자양동 227-342번지 지층 ,서울특별시 광진구 능동로 92 (자양동),05065,상띠에,2013-12-30 15:08:13,I,2018-08-31 23:59:59.0,제과점영업,206217.434726027    ,448506.218743834    ,제과점영업,,,,,,,,,,,,,,N,9.9,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00004,20100318,,03,폐업,02,폐업,20110105,,,,0204618645,,143914,서울특별시 광진구 화양동 10-1번지 ,,,크라운베이커리(GS광진화양점),2010-03-18 16:20:50,I,2018-08-31 23:59:59.0,제과점영업,206107.775163579    ,449029.342177779    ,제과점영업,,,,,,,,,,,,,,N,39.6,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00005,20100413,,03,폐업,02,폐업,20120103,,,,02 4630045,,143841,서울특별시 광진구 자양동 6-63번지 1층 ,,,뚜레쥬르,2011-12-05 11:15:38,I,2018-08-31 23:59:59.0,제과점영업,205873.441189417    ,448551.384304299    ,제과점영업,,,,,,,,,,,,,,N,72.6,,,,,,,,서울시광진구제과점영업인허가정보.csv
3040000,3040000-121-2010-00006,20100421,,03,폐업,02,폐업,20170206,,,,,,143822,서울특별시 광진구 구의동 212-2번지 1층 ,서울특별시 광진구 아차산로 473 (구의동,1층),05035,홈플러스 익스프레스 구의2점,2016-06-28 14:09:29,I,2018-08-31 23:59:59.0,제과점영업,208261.748825555    ,448701.658478751    ,제과점영업,,,,,,,,,,,,,,N,6.6,,,,,,,서울시광진구제과점영업인허가정보.csv
