개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,,,,,정보
3040000,CDFF3242052001000003,2001-01-31,,01,영업/정상,13,영업중,,,,,457-7658,,,,서울특별시 광진구 중곡동 58-27,서울특별시 광진구 긴고랑로 115 (중곡동),,SBS노래연습장,2023-03-31 17:42:52,U,2022-12-04 00:02:00.0,,207700.230159731,450787.360168733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000005,20010202,,03,폐업,03,폐업,20060209,,,,458-9324,,143706,서울특별시 광진구 구의동 68-27번지 지하 ,서울특별시 광진구 자양로 212  (구의동,지하),,리베노래연습장,2006-02-10 09:14:06,I,2018-08-31 23:59:59.0,,207582.487535708    ,449302.319465132    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000006,20010203,,01,영업/정상,13,영업중,,,,,452-8055,,,,서울특별시 광진구 구의동 219-17번지 지층 ,서울특별시 광진구 아차산로 443  (구의동,지층),,틴틴,2011-01-27 14:19:44,I,2018-08-31 23:59:59.0,,208033.664807198    ,448526.818515125    ,노래연습장업,유통관련업,9,주택가주변,,115,2,7,근린생활시설,1.8,45,7,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000008,20010221,,01,영업/정상,13,영업중,,,,,452-5799,,,서울특별시 광진구 중곡동 115-28번지 지하1층 ,서울특별시 광진구 천호대로127길 10 (중곡동,지하1층),,스카이,2015-09-15 16:29:02,I,2018-08-31 23:59:59.0,,207839.507299831    ,450143.251029179    ,노래연습장업,유통관련업,7,주택가주변,,100.68,6,1,근린생활시설,,,6,1,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000009,20010522,,01,영업/정상,13,영업중,,,,,446-3355,,,,서울특별시 광진구 자양동 779-6번지 지층 ,서울특별시 광진구 아차산로 361 (자양동,지층),,산타모,2012-12-12 10:20:12,I,2018-08-31 23:59:59.0,,207259.674786139    ,448311.632847213    ,노래연습장업,유통관련업,5,결혼예식장주변,,189.09,4,1,,1.8,45,5,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000010,20010604,,01,영업/정상,13,영업중,,,,,2201-9855,,,서울특별시 광진구 능동 222-5번지 지층 ,서울특별시 광진구 천호대로112길 10 (능동,지층),,팝콘 노래연습장,2017-06-13 09:01:28,I,2018-08-31 23:59:59.0,,207115.883872918    ,450394.186941515    ,노래연습장업,유통관련업,4,주택가주변,,129.22,3,1,,1.8,45,5,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000011,20010711,,01,영업/정상,13,영업중,,,,,2207-9025,,,,서울특별시 광진구 중곡동 548번지 지층 ,서울특별시 광진구 답십리로 392-1 (중곡동,지층),,무쏘,2016-01-14 18:07:27,I,2018-08-31 23:59:59.0,,207362.37489822     ,452093.521893286    ,노래연습장업,유통관련업,5,주택가주변,,107.7,4,1,근린생활시설,1.8,45,4,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000012,20010718,,03,폐업,03,폐업,20050901,,,,458-8176,,143825,서울특별시 광진구 구의동 246-61번지 2층 ,서울특별시 광진구 아차산로51길 7  (구의동,2층),,유명노래연습장,2005-09-21 15:03:38,I,2018-08-31 23:59:59.0,,207462.632889952    ,448350.573762109    ,노래연습장업,유통관련업,5,기타,,99.62,4,1,,1.8,45,5,,Y,Y,Y,N,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000013,20010719,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 군자동 471-3번지 지하1층 ,서울특별시 광진구 면목로 36 (군자동,지하1층),,조이 노래연습장,2019-01-29 10:00:02,U,2019-01-31 02:40:00.0,,206704.531258263    ,450551.527078331    ,노래연습장업,유통관련업,6,주택가주변,,108.76,5,1,근린생활시설,,,7,6,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000014,20010730,,01,영업/정상,13,영업중,,,,,499-0664,,,143903,서울특별시 광진구 중곡동 231-8번지 지층 ,서울특별시 광진구 면목로 113-1  (중곡동,지층),,우리,2008-12-11 11:23:29,I,2018-08-31 23:59:59.0,,206996.314389687    ,451295.860658526    ,노래연습장업,유통관련업,3,주택가주변,,90,2,1,근린생활시설,1.8,45,6,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000015,20010803,,01,영업/정상,13,영업중,,,,,464-0436,,,,서울특별시 광진구 자양동 12-17번지 지하1층 ,서울특별시 광진구 동일로18길 42 (자양동,지하1층),,와우,2015-03-31 16:36:59,I,2018-08-31 23:59:59.0,,205678.072779089    ,448565.514590522    ,노래연습장업,유통관련업,6,주택가주변,,137.16,5,1,근린생활시설,1.8,45,4,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000016,20010814,,03,폐업,03,폐업,20200810,,,,461-0321,,,,서울특별시 광진구 화양동 115-6 ,서울특별시 광진구 광나루로 376-6 (화양동),05009,샴푸,2020-09-29 18:03:04,U,2020-12-03 02:40:00.0,,206248.460154154    ,449481.607294778    ,노래연습장업,유통관련업,2,유흥업소밀집지역,,112.2,2,,근린생활시설,1.8,45,5,,Y,Y,N,,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000017,20010904,,03,폐업,03,폐업,20181030,,,,469-6047,,,서울특별시 광진구 화양동 8-4번지 지하1층 ,서울특별시 광진구 아차산로33길 35  (화양동,지하1층),,쿼터백,2018-10-30 17:14:18,U,2018-11-01 02:36:18.0,,206159.330753716    ,448855.581323814    ,노래연습장업,유통관련업,4,주택가주변,,99,3,1,근린생활시설,1.8,45,10,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000018,20010913,,03,폐업,03,폐업,20061115,,,,468-3489,,143841,서울특별시 광진구 자양동 9-31번지 지층 ,서울특별시 광진구 동일로20길 72  (자양동,지층),,허심청,2006-11-15 16:15:47,I,2018-08-31 23:59:59.0,,205887.515523609    ,448665.598608443    ,노래연습장업,유통관련업,6,주택가주변,,132,5,1,근린생활시설,1.8,45,6,,Y,Y,Y,N,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000020,20011029,,03,폐업,03,폐업,20190916,,,,454-8500,,,서울특별시 광진구 구의동 244-50번지 지층 ,서울특별시 광진구 구의로 4 (구의동),05045,365 노래연습장,2019-09-16 16:43:40,U,2019-09-18 02:40:00.0,,207822.300539021    ,448443.28377615     ,노래연습장업,유통관련업,4,주택가주변,,282.31,3,1,근린생활시설,2,45,7,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000021,20011030,,03,폐업,03,폐업,20050513,,,,467-5164,,143914,서울특별시 광진구 화양동 8-102번지 3층 ,서울특별시 광진구 동일로22길 107  (화양동,3층),,펀펀노래방,2005-05-13 16:52:38,I,2018-08-31 23:59:59.0,,206117.047193201    ,448742.653011903    ,노래연습장업,유통관련업,5,유흥업소밀집지역,,119.56,4,1,근린생활시설,1.8,45,9,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000022,20011112,,01,영업/정상,13,영업중,,,,,466-5779,,,서울특별시 광진구 화양동 17-1번지 ,서울특별시 광진구 동일로30길 52 (화양동),05008,파라오,2017-12-13 10:07:42,I,2018-08-31 23:59:59.0,,206136.313460939    ,449461.628618281    ,노래연습장업,유통관련업,,주택가주변,,99,,,근린생활시설,1.8,45,6,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000023,20011115,,01,영업/정상,13,영업중,,,,,467-4335,,,,서울특별시 광진구 중곡동 639-2 지하 ,서울특별시 광진구 천호대로 527 (중곡동,지하),,S.B.S노래연습장,2021-08-31 17:53:52,U,2021-09-02 02:40:00.0,,206765.266909796    ,450685.805654444    ,노래연습장업,유통관련업,4,주택가주변,,132,3,1,,1.8,45,8,2,Y,Y,Y,Y,Y,Y,,,,,,0,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000024,20011130,,03,폐업,03,폐업,20040825,,,,469-8323,,143840,서울특별시 광진구 군자동 361-27번지 ,서울특별시 광진구 광나루로 379  (군자동),,유성노래연습장,2004-08-25 10:20:16,I,2018-08-31 23:59:59.0,,206293.664148482    ,449549.386757289    ,노래연습장업,유통관련업,4,주택가주변,,317.38,3,1,,2,45,12,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000025,20011226,,03,폐업,03,폐업,20110720,,,,,,143914,서울특별시 광진구 화양동 5-70번지 지층 ,서울특별시 광진구 아차산로33길 16-4  (화양동,지층),,사운드클럽노래연습장,2011-07-21 15:19:51,I,2018-08-31 23:59:59.0,,206153.993475797    ,448747.849496565    ,노래연습장업,유통관련업,3,유흥업소밀집지역,,63.2,2,1,근린생활시설,1.8,45,6,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052001000026,20011231,,03,폐업,03,폐업,20210623,,,,464-1448,,,서울특별시 광진구 화양동 49-3 지하1층 ,서울특별시 광진구 동일로22길 34 (화양동,지하1층),,썸 노래연습장,2021-06-23 18:16:36,U,2021-06-25 02:40:00.0,,205774.149784065    ,448861.114102759    ,노래연습장업,유통관련업,5,유흥업소밀집지역,,92.4,4,1,근린생활시설,,,6,1,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000001,20020108,,03,폐업,03,폐업,20030804,,,,,,143914,서울특별시 광진구 화양동 5-59번지 ,서울특별시 광진구 아차산로33길 28-4  (화양동),,진노래방,2003-08-04 11:00:10,I,2018-08-31 23:59:59.0,,206174.742075813    ,448802.59347177     ,노래연습장업,유통관련업,3,유흥업소밀집지역,,62.01,2,1,근린생활시설,1.8,45,5,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000002,20020122,,01,영업/정상,13,영업중,,,,,3437-5496,,,,서울특별시 광진구 자양동 606-11번지 지층 ,서울특별시 광진구 뚝섬로 626 (자양동,지층),,OK,2015-03-23 16:23:27,I,2018-08-31 23:59:59.0,,206922.335199635    ,447755.007835539    ,노래연습장업,유통관련업,6,주택가주변,,104.87,5,1,근린생활시설,1.8,45,4,1,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000004,20020128,,01,영업/정상,13,영업중,,,,,461-8603,,,서울특별시 광진구 화양동 47-15번지 지층 ,서울특별시 광진구 아차산로29길 25 (화양동),05018,슈퍼스타코인노래연습장,2018-12-12 08:42:01,U,2019-05-10 02:40:00.0,,205984.142421878    ,448869.023615175    ,노래연습장업,유통관련업,5,유흥업소밀집지역,,137.58,4,1,근린생활시설,2,45,19,4,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000006,20020228,,01,영업/정상,13,영업중,,,,,453-4212,,,서울특별시 광진구 구의동 257-101 지층,서울특별시 광진구 자양로18길 37 (구의동,지층),,선영2,2022-04-27 11:39:18,U,2021-12-03 22:09:00.0,,207492.295642118,448417.747359248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000007,20020313,,04,취소/말소/만료/정지/중지,35,직권말소,20080822,,,,461-8156,,143838,서울특별시 광진구 군자동 466-17번지 지층 ,서울특별시 광진구 천호대로 512  (군자동,지층),,비지니스,2008-08-22 16:17:42,I,2018-08-31 23:59:59.0,,206582.005887061    ,450685.591302855    ,노래연습장업,유통관련업,6,기타,,201.6,5,1,근린생활시설,1.8,45,8,,Y,Y,Y,N,Y,Y,,,,,,,,,,,,주거지역,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000008,20020408,,01,영업/정상,13,영업중,,,,,498-1295,,,서울특별시 광진구 화양동 5-50번지 지층 ,서울특별시 광진구 아차산로33길 24 (화양동,지층),,핑클 노래연습장,2017-12-06 14:34:54,I,2018-08-31 23:59:59.0,,206155.207011152    ,448789.528852928    ,노래연습장업,유통관련업,5,기타,,70.65,4,1,근린생활시설,1.8,45,6,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000009,20020412,,01,영업/정상,13,영업중,,,,,444-4641,,,,서울특별시 광진구 중곡동 150-178번지 지층 ,서울특별시 광진구 긴고랑로 91 (중곡동,지층),,아롱이노래연습장,2015-06-15 16:15:32,I,2018-08-31 23:59:59.0,,207514.918490401    ,450933.383229403    ,노래연습장업,유통관련업,5,주택가주변,,128.7,4,1,근린생활시설,2,45,7,5,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000011,20020422,,01,영업/정상,13,영업중,,,,,499-7955,,,서울특별시 광진구 화양동 49-8번지 지층 ,서울특별시 광진구 동일로22길 22 (화양동,지층),,아모르파티 노래연습장,2019-05-24 09:49:49,U,2019-05-26 02:40:00.0,,205724.024061994    ,448882.337316827    ,노래연습장업,유통관련업,6,유흥업소밀집지역,,118.29,5,1,근린생활시설,1.8,45,7,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,일반주거지역,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000012,20020425,,03,폐업,03,폐업,20120418,,,,464-0629,,,서울특별시 광진구 화양동 119-5번지 지층 ,,,스피드,2012-04-18 11:34:39,I,2018-08-31 23:59:59.0,,206173.255388979    ,449477.820728357    ,노래연습장업,유통관련업,4,주택가주변,,144.23,3,1,,1.8,45,6,1,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000014,20020521,,01,영업/정상,13,영업중,,,,,468-3902,,,서울특별시 광진구 자양동 45-1번지 지층 ,서울특별시 광진구 뚝섬로 493 (자양동,지층),,샤크라,2015-07-07 09:50:39,I,2018-08-31 23:59:59.0,,205692.285666667    ,448228.805333333    ,노래연습장업,유통관련업,5,주택가주변,,95.29,4,1,근린생활시설,1.8,45,4,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000015,20020528,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 구의동 221-36번지 지층 ,서울특별시 광진구 자양로18길 91 (구의동,지층),,파티파티,2020-02-12 17:43:29,U,2020-02-14 02:40:00.0,,207755.560743333    ,448508.313992852    ,노래연습장업,유통관련업,5,기타,,199.34,4,1,근린생활시설,2,45,7,6,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000016,20020529,,03,폐업,03,폐업,20210118,,,,455-0587,,,,서울특별시 광진구 구의동 257-126 2층 ,서울특별시 광진구 자양로18길 33 (구의동,2층),,파인,2021-01-19 09:13:46,U,2021-01-21 02:40:00.0,,207475.742181881    ,448425.52828576     ,노래연습장업,유통관련업,5,기타,,126.4,4,1,,1.8,45,6,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000017,20020702,,01,영업/정상,13,영업중,,,,,497-5730,,,,서울특별시 광진구 중곡동 245-1번지 지층 ,서울특별시 광진구 면목로 105  (중곡동,지층),,찬스,2009-12-07 13:50:17,I,2018-08-31 23:59:59.0,,206952.834606486    ,451192.786326089    ,노래연습장업,유통관련업,5,주택가주변,,83,4,1,,1.8,45,6,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000018,2002-07-02,,01,영업/정상,13,영업중,,,,,453-9989,,,,서울특별시 광진구 구의동 242-119 지층,서울특별시 광진구 자양로18길 63 (구의동,지층),,영심이,2023-11-02 11:19:30,U,2022-11-01 00:04:00.0,,207615.328417499,448461.426984322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000019,20020710,,03,폐업,03,폐업,20100225,,,,497-8083,,,,서울특별시 광진구 화양동 7-42번지 3층 ,서울특별시 광진구 동일로22길 100  (화양동,3층),,악쓰는하마,2010-02-25 13:40:28,I,2018-08-31 23:59:59.0,,206071.426952559    ,448734.249359413    ,노래연습장업,유통관련업,5,기타,,111.93,4,3,근린생활시설,1.8,45,9,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000020,20020716,,04,취소/말소/만료/정지/중지,35,직권말소,20200511,,,,446-6611,,,,서울특별시 광진구 광장동 184-2 ,서울특별시 광진구 아차산로78길 162 (광장동),,휘닉스,2020-07-21 14:05:40,U,2020-07-23 02:40:00.0,,209545.765272486    ,449560.043956552    ,노래연습장업,유통관련업,6,주택가주변,,203.43,4,1,근린생활시설,,,8,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000021,20020722,,01,영업/정상,13,영업중,,,,,497-3229,,,,서울특별시 광진구 화양동 7-28번지 지층 ,서울특별시 광진구 동일로22길 82 (화양동),05018,빵빵 노래연습장,2019-07-16 15:09:01,U,2019-07-18 02:40:00.0,,205998.931320956    ,448769.317281869    ,노래연습장업,유통관련업,5,기타,,72.17,4,1,근린생활시설,1.8,45,4,3,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000023,20020731,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 구의동 593-19번지 지하1층 ,서울특별시 광진구 뚝섬로 741 (구의동,지하1층),,팡팡,2019-09-18 09:13:12,U,2019-09-20 02:40:00.0,,207990.12242813     ,448031.19783341     ,노래연습장업,유통관련업,5,기타,,129,4,1,근린생활시설,1.8,45,6,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000024,20020802,,01,영업/정상,13,영업중,,,,,466-9290,,,,서울특별시 광진구 화양동 7-39번지 지층 ,서울특별시 광진구 동일로22길 96 (화양동,지층),,대~한민국,2017-07-24 15:19:29,I,2018-08-31 23:59:59.0,,206059.541644432    ,448743.574092393    ,노래연습장업,유통관련업,6,기타,,88.12,5,1,근린생활시설,1.8,45,9,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000025,20020812,,01,영업/정상,13,영업중,,,,,498-1536,,,,서울특별시 광진구 자양동 9-31번지 지층 ,서울특별시 광진구 동일로20길 72 (자양동,지층),,스카이(SKY),2019-03-21 16:17:36,U,2019-03-23 02:40:00.0,,205887.515523609    ,448665.598608443    ,노래연습장업,유통관련업,6,기타,,161,5,1,근린생활시설,2,45,11,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000026,20020910,,03,폐업,03,폐업,20031113,,,,462-0031,,143916,서울특별시 광진구 화양동 21-1번지 지층 ,서울특별시 광진구 광나루로 352  (화양동,지층),,샘미르노래연습장,2003-11-14 13:12:53,I,2018-08-31 23:59:59.0,,206010.268755156    ,449527.161783138    ,노래연습장업,유통관련업,4,기타,,239,3,1,근린생활시설,1.8,45,8,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000027,20020917,,03,폐업,03,폐업,20131213,,,,464-0286,,,,서울특별시 광진구 화양동 8-1번지 3층 ,서울특별시 광진구 아차산로33길 43  (화양동,3층),,살리고,2013-12-16 09:52:02,I,2018-08-31 23:59:59.0,,206171.373624611    ,448887.454596601    ,노래연습장업,유통관련업,6,기타,,77.29,5,1,근린생활시설,1.8,45,6,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000028,20021101,,03,폐업,03,폐업,20201223,,,,,,,서울특별시 광진구 구의동 252-111 지하1층 ,서울특별시 광진구 자양로18길 25 (구의동,지하1층),,영영노래연습장,2020-12-24 11:30:42,U,2020-12-26 02:40:00.0,,207430.82807623     ,448408.722800518    ,노래연습장업,유통관련업,4,기타,,136.86,3,1,근린생활시설,1.8,45,8,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000029,20021104,,03,폐업,03,폐업,20120103,,,,,,,서울특별시 광진구 능동 220-6번지 지하1층 ,서울특별시 광진구 천호대로 558  (능동,지하1층),,비틀즈노래연습장,2012-01-03 17:25:13,I,2018-08-31 23:59:59.0,,206997.654706004    ,450484.085299752    ,노래연습장업,유통관련업,5,기타,,144.32,4,1,근린생활시설,1.8,45,7,,Y,Y,Y,,Y,Y,,,,,,,,,,,,주거지역,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000030,20021127,,03,폐업,03,폐업,20191008,,,,444-7104,,,서울특별시 광진구 자양동 609-22번지 지하1층 ,서울특별시 광진구 뚝섬로 605  (자양동,지하1층),,FM,2019-10-08 18:06:55,U,2019-11-29 02:40:00.0,,206743.31601354     ,447861.187519627    ,노래연습장업,유통관련업,6,기타,,177.6,5,1,근린생활시설,1.8,45,7,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000031,20021127,,01,영업/정상,13,영업중,,,,,,,143837,서울특별시 광진구 군자동 48-59번지 지하1층 ,서울특별시 광진구 면목로 1  (군자동,지하1층),,자운영,2008-12-11 11:34:25,I,2018-08-31 23:59:59.0,,206550.901081585    ,450251.085736686    ,노래연습장업,유통관련업,3,주택가주변,,140.51,2,1,근린생활시설,1.8,45,7,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,주거지역,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000032,20021129,,03,폐업,03,폐업,20140528,,,,,,,서울특별시 광진구 화양동 15-37번지 ,서울특별시 광진구 군자로3길 24-22 (화양동),143915,F.X노래연습장,2014-05-28 15:00:35,I,2018-08-31 23:59:59.0,,206110.71565883     ,449171.382368022    ,노래연습장업,유통관련업,5,유흥업소밀집지역,,296.28,4,1,근린생활시설,2,45,13,8,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000033,20021203,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 자양동 52-3번지 지층 ,서울특별시 광진구 뚝섬로 476-5 (자양동,지층),,잊지마노래연습장,2015-04-22 14:29:03,I,2018-08-31 23:59:59.0,,205486.782982207    ,448242.928748573    ,노래연습장업,유통관련업,4,기타,,73.71,3,1,근린생활시설,1.8,45,5,2,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000034,20021206,,03,폐업,03,폐업,20110701,,,,464-0277,,,서울특별시 광진구 화양동 48-14번지 지층 ,서울특별시 광진구 아차산로 219  (화양동,지층),,탑노래연습장,2011-07-01 13:35:59,I,2018-08-31 23:59:59.0,,205934.093803681    ,448768.010754638    ,노래연습장업,유통관련업,6,유흥업소밀집지역,,324.49,5,1,근린생활시설,,,10,3,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,근린상업지역,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000035,20021206,20200924,04,취소/말소/만료/정지/중지,31,등록취소,,,,,456-3293,,,서울특별시 광진구 자양동 624-24 지층 ,서울특별시 광진구 자양로15길 15 (자양동,지층),,SBS노래연습장,2020-11-28 15:04:42,U,2020-12-03 02:40:00.0,,207240.352634549    ,448160.386503363    ,노래연습장업,유통관련업,6,기타,,179.23,5,1,근린생활시설,1.8,45,6,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000036,20021210,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 중곡동 31-24번지 지층 ,서울특별시 광진구 능동로 384  (중곡동,지층),,갈채노래연습장,2009-07-13 18:34:09,I,2018-08-31 23:59:59.0,,207273.904243506    ,451232.334815952    ,노래연습장업,유통관련업,5,기타,,114,4,1,근린생활시설,1.8,45,4,1,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,근린상업지역,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000037,20021211,,01,영업/정상,13,영업중,,,,,,,143864,서울특별시 광진구 자양동 583-17번지 지하1층 ,서울특별시 광진구 자양번영로 23  (자양동,지하1층),,한강노래연습장,2009-01-28 17:49:33,I,2018-08-31 23:59:59.0,,206560.078480665    ,447722.456352168    ,노래연습장업,유통관련업,6,기타,,93.6,5,1,근린생활시설,,,5,2,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242052002000038,20021224,,03,폐업,03,폐업,20040409,,,,497-4456,,143842,서울특별시 광진구 자양동 24-6번지 지하 ,서울특별시 광진구 동일로 90  (자양동,지하),,오렌지클럽,2004-04-09 17:34:43,I,2018-08-31 23:59:59.0,,205540.082598602    ,448702.306849626    ,노래연습장업,유통관련업,5,기타,,140,4,1,근린생활시설,1.8,45,4,,Y,Y,Y,N,Y,Y,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
