개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부,,,,,,,,,정보
3040000,3040000-211-2018-00037,20180614,,01,영업/정상,01,영업,,,,,,35.84,143915,서울특별시 광진구 화양동 111-102 ,서울특별시 광진구 광나루로 382, 1층 104호 (화양동),05009,살롱드(Salon de)마리,2022-03-18 14:30:59,U,2022-03-20 02:40:00.0,일반미용업,206299.113452403    ,449469.927209058    ,일반미용업,0,0,,,1,1,0,0,0,N,5,,,,임대,0,4,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00038,20180618,,03,폐업,02,폐업,20210401,,,,,23.00,143865,서울특별시 광진구 자양동 606-42 1층 ,서울특별시 광진구 자양번영로6길 61, 1층 (자양동),05099,채이헤어,2021-04-01 11:18:29,U,2021-04-03 02:40:00.0,일반미용업,206904.360183594    ,447718.139853086    ,일반미용업,0,0,1,1,,,0,0,0,N,2,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00039,20180621,,03,폐업,02,폐업,20190114,,,,,82.13,143914,서울특별시 광진구 화양동 3-18번지 화양동복합빌딩  2층 1호,서울특별시 광진구 군자로 3, 2층 1호 (화양동, 화양동복합빌딩),05011,헤어칩,2019-01-14 16:33:27,U,2019-01-16 02:40:00.0,일반미용업,206283.523939275    ,449067.088947569    ,일반미용업,0,0,2,2,,,0,0,0,N,8,,,,임대,0,2,0,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00040,20180625,,01,영업/정상,01,영업,,,,,02  455 5667,36.59,143831,서울특별시 광진구 구의동 589-10번지 구의아크로리버  1층 107호,서울특별시 광진구 구의강변로 64, 1층 107호 (구의동, 구의아크로리버),05116,장 살롱,2020-03-18 17:34:56,U,2020-03-20 02:40:00.0,일반미용업,208135.50744518     ,448204.09170096     ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00041,20180629,,03,폐업,02,폐업,20221025,,,,,27.11,143898,서울특별시 광진구 중곡동 160-12 유정아트빌  1층 102호,서울특별시 광진구 능동로40길 19, 1층 102호 (중곡동, 유정아트빌),04928,멋지다 당신,2022-10-25 10:39:11,U,2021-10-30 22:07:00.0,일반미용업,207110.10262802,450645.30992606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00042,20180706,,01,영업/정상,01,영업,,,,,,50.88,143190,서울특별시 광진구 자양동 859번지 래미안프리미어팰리스 1층 118호,서울특별시 광진구 아차산로 345, 래미안프리미어팰리스 1층 118호 (자양동),05026,헤어 쥬키,2018-07-06 15:52:08,I,2018-08-31 23:59:59.0,일반미용업,207135.958384677    ,448386.668907366    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00043,20180709,,03,폐업,02,폐업,20211203,,,,,60.00,143841,서울특별시 광진구 자양동 8-30 1층 ,서울특별시 광진구 아차산로 212, 1층 (자양동),05072,볼륨 헤어,2021-12-03 13:08:16,U,2021-12-05 02:40:00.0,일반미용업,205837.262935376    ,448747.556955097    ,일반미용업,0,0,1,1,0,0,0,0,0,N,6,,,,임대,0,4,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00044,20180710,,01,영업/정상,01,영업,,,,,,49.00,143827,서울특별시 광진구 구의동 254-108번지 1층 104호,서울특별시 광진구 자양로 151, 1층 104호 (구의동),05024,살롱드 아우라(Salon de Aura),2018-07-10 09:44:25,I,2018-08-31 23:59:59.0,일반미용업,207306.133176476    ,448790.51931761     ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00045,20180710,,01,영업/정상,01,영업,,,,,,50.55,143903,서울특별시 광진구 중곡동 221-23번지 1층 ,서울특별시 광진구 긴고랑로11길 28, 1층 (중곡동),04909,퍼플헤어,2018-07-10 15:22:42,I,2018-08-31 23:59:59.0,일반미용업,207185.19430937     ,451348.149535321    ,일반미용업,0,0,1,1,,,0,0,0,N,4,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00046,20180710,,03,폐업,02,폐업,20220617,,,,02  453 0677,300.00,143805,서울특별시 광진구 광장동 240-1 신성빌딩 2층,서울특별시 광진구 천호대로 813, 신성빌딩 2층 (광장동),04968,박승철 헤어 스튜디오,2022-06-17 09:05:44,U,2021-12-05 23:09:00.0,일반미용업,209118.502283007,449268.232210806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00047,20180820,,01,영업/정상,01,영업,,,,,02  457 9151,42.90,143822,서울특별시 광진구 구의동 211-58번지 1층 ,서울특별시 광진구 광나루로52길 44-1, 1층 (구의동),05035,자이 헤어,2019-09-19 11:02:13,U,2019-09-21 02:40:00.0,일반미용업,208158.420110617    ,448685.026372859    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00048,20180903,,01,영업/정상,01,영업,,,,,,36.30,143888,서울특별시 광진구 중곡동 92-1번지 1층 ,서울특별시 광진구 자양로43길 131, 1층 (중곡동),04950,써니 헤어,2018-09-03 14:19:36,U,2018-09-03 23:59:59.0,일반미용업,207779.982040243    ,450450.524777583    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00049,20180905,,01,영업/정상,01,영업,,,,,,93.10,143840,서울특별시 광진구 군자동 362-1번지 동일흥업주식회사  나동 1층 101호,서울특별시 광진구 군자로 70, 동일흥업주식회사 나동 1층 101호 (군자동),05004,박공헤어 화양세종대 하우스,2018-09-10 14:17:29,U,2018-09-10 23:59:59.0,일반미용업,206212.747883666    ,449662.64732366     ,일반미용업,0,0,1,1,,,0,0,0,N,8,,,,임대,0,5,2,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00050,20180906,,01,영업/정상,01,영업,,,,,,17.00,143847,서울특별시 광진구 능동 224-15번지 1층 ,서울특별시 광진구 천호대로112길 28, 1층 (능동),04985,인생 미용실,2018-09-06 15:12:31,U,2018-09-06 23:59:59.0,일반미용업,207078.988126603    ,450313.50298015     ,일반미용업,0,0,1,1,,,0,0,0,N,2,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00051,20180912,,01,영업/정상,01,영업,,,,,02  466 4358,19.00,143839,서울특별시 광진구 군자동 159-8번지 1층 ,서울특별시 광진구 동일로56길 25, 1층 (군자동),04995,나라 헤어,2018-09-12 16:35:51,U,2018-09-12 23:59:59.0,일반미용업,206431.245851721    ,450404.935685148    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00052,20181010,,01,영업/정상,01,영업,,,,,02   4630229,72.79,143900,서울특별시 광진구 중곡동 167-2번지 2층 ,서울특별시 광진구 능동로 413-1, 2층 (중곡동),04908,미오름헤어,2018-10-10 16:16:01,U,2018-10-10 23:59:59.0,일반미용업,207363.938579308    ,451533.837802442    ,일반미용업,0,0,2,2,,,0,0,0,N,5,,,,임대,0,2,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00053,20181018,,01,영업/정상,01,영업,,,,,,30.00,143838,서울특별시 광진구 군자동 476-8번지 1층 ,서울특별시 광진구 군자로 172, 1층 (군자동),04997,더민 헤어,2018-10-18 11:29:57,I,2018-10-20 02:36:40.0,일반미용업,206796.472171532    ,450415.748121884    ,일반미용업,0,0,1,1,,,0,0,0,N,4,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00054,20181024,,03,폐업,02,폐업,20210108,,,,070 88667556,69.00,143888,서울특별시 광진구 중곡동 79-34 ,서울특별시 광진구 영화사로 6, 1층 (중곡동),04949,헤어지지마,2021-01-08 16:34:04,U,2021-01-10 02:40:00.0,일반미용업,207722.126925121    ,450676.735018859    ,일반미용업,0,0,2,2,0,0,0,0,0,N,4,,,,,0,0,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00055,20181024,,01,영업/정상,01,영업,,,,,,33.00,143891,서울특별시 광진구 중곡동 141-2번지 경빈빌딩 ,서울특별시 광진구 천호대로111길 57, 경빈빌딩 (중곡동),04928,한스헤어,2018-10-24 16:19:01,I,2018-10-26 02:36:16.0,일반미용업,207268.745684479    ,450728.75475744     ,일반미용업,0,0,1,1,,,0,0,0,N,4,,,,,0,2,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00056,20181101,,01,영업/정상,01,영업,,,,,,28.10,143826,서울특별시 광진구 구의동 252-44번지 1층 102호,서울특별시 광진구 자양로 112, 1층 102호 (구의동),05043,수영헤어,2018-11-01 11:29:42,I,2018-11-03 02:36:41.0,일반미용업,207324.953590357    ,448395.067457312    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00057,20181102,,03,폐업,02,폐업,20201231,,,,,59.50,143899,서울특별시 광진구 중곡동 164-1 1층 ,서울특별시 광진구 능동로 373, 1층 (중곡동),04909,다시, 스물,2020-12-31 10:14:01,U,2021-01-02 02:40:00.0,일반미용업,207198.940018082    ,451163.701831876    ,일반미용업,0,0,1,1,,,0,0,0,N,5,,,,임대,0,2,0,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00058,20181108,,01,영업/정상,01,영업,,,,,,20.80,143817,서울특별시 광진구 구의동 31-18 ,서울특별시 광진구 자양로 296, 1층 103호 (구의동),04956,퀸 헤어필,2021-09-08 09:13:06,U,2021-09-10 02:40:00.0,일반미용업,208113.85600189     ,449981.520813444    ,일반미용업,0,0,,,1,1,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00059,20181109,,03,폐업,02,폐업,20201203,,,,02  453 9595,93.42,143804,서울특별시 광진구 광장동 218-1 광장극동아파트 극동상가  2층 206호,서울특별시 광진구 아차산로 552, 극동상가동 206호 (광장동, 광장극동아파트),04971,더블유 헤어,2020-12-03 10:28:23,U,2020-12-05 02:40:00.0,일반미용업,209138.04726487     ,448993.925426656    ,일반미용업,0,0,2,2,,,0,0,0,N,6,,,,임대,0,2,0,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00060,20181114,,03,폐업,02,폐업,20181205,,,,02  447 0881,35.18,143190,서울특별시 광진구 자양동 859번지 래미안프리미어팰리스  2층 208호,서울특별시 광진구 아차산로 345, 2층 208호 (자양동, 래미안프리미어팰리스),05026,모비치,2018-12-05 12:00:15,U,2018-12-07 02:40:00.0,일반미용업,207135.958384677    ,448386.668907366    ,일반미용업,0,0,2,2,,,0,0,0,N,2,,,,임대,0,1,0,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00061,20181121,,03,폐업,02,폐업,20200720,,,,,99.00,143901,서울특별시 광진구 중곡동 193-41 은성빌딩  1층 ,서울특별시 광진구 긴고랑로9길 33, 은성빌딩 1층 (중곡동),04908,해어화,2020-07-20 13:10:59,U,2020-07-22 02:40:00.0,일반미용업,207126.043484348    ,451415.670461678    ,일반미용업,0,0,1,1,,,0,0,0,N,7,,,,임대,0,1,1,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00062,20181122,,01,영업/정상,01,영업,,,,,02  455 8483,18.00,143806,서울특별시 광진구 광장동 287-4번지 1층 ,서울특별시 광진구 광장로 65-1, 1층 (광장동),04967,예쁜머리,2018-11-22 13:25:35,I,2018-11-24 02:37:08.0,일반미용업,209161.247839474    ,449482.404063793    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00063,20181126,,01,영업/정상,01,영업,,,,,02  60533313,23.00,143884,서울특별시 광진구 중곡동 30-60번지 1층 ,서울특별시 광진구 능동로50길 7, 1층 (중곡동),04933,위(WE)헤어(중곡점),2018-11-26 09:37:45,I,2018-11-28 02:20:01.0,일반미용업,207336.261798689    ,451320.696404655    ,일반미용업,0,0,1,1,,,0,0,0,N,4,,,,임대,0,0,1,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00064,20181205,,01,영업/정상,01,영업,,,,,02  446 8806,24.63,143190,서울특별시 광진구 자양동 859번지 래미안프리미어팰리스  2층 208호,서울특별시 광진구 아차산로 345, 2층 208호 (자양동, 래미안프리미어팰리스),05026,모비치,2018-12-05 13:28:13,I,2018-12-06 14:05:59.0,일반미용업,207135.958384677    ,448386.668907366    ,일반미용업,0,0,2,2,,,0,0,0,N,2,,,,임대,0,0,1,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00065,20181207,,01,영업/정상,01,영업,,,,,,27.39,143903,서울특별시 광진구 중곡동 233-15번지 1층 ,서울특별시 광진구 동일로72길 30, 1층 (중곡동),04912,리시오,2018-12-07 17:20:25,I,2018-12-09 02:20:10.0,일반미용업,206928.561429158    ,451477.500731557    ,일반미용업,0,0,1,1,,,0,0,0,N,2,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00066,20181211,,03,폐업,02,폐업,20191001,,,,070 89449607,35.00,143887,서울특별시 광진구 중곡동 76-52번지 1층 ,서울특별시 광진구 긴고랑로38길 7, 1층 (중곡동),04945,미인만들기,2019-10-01 17:00:08,U,2019-10-03 02:40:00.0,일반미용업,207892.960719586    ,450717.28598347     ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00067,20181219,,01,영업/정상,01,영업,,,,,,28.50,143867,서울특별시 광진구 자양동 632-34번지 1층 ,서울특별시 광진구 자양로9길 32, 1층 (자양동),05058,감동헤어,2018-12-19 17:13:31,I,2018-12-21 02:20:23.0,일반미용업,207230.273623964    ,447920.163918688    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2018-00068,20181224,,03,폐업,02,폐업,20220118,,,,02  24611314,128.57,143914,서울특별시 광진구 화양동 6-2 연한빌딩 ,서울특별시 광진구 아차산로 241, 연한빌딩 2층 201호 (화양동),05017,헤어살롱 기쁘다,2022-01-18 13:48:58,U,2022-01-20 02:40:00.0,일반미용업,206131.315540787    ,448712.391439589    ,일반미용업,0,0,2,2,0,0,0,0,0,N,14,,,,,0,4,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00001,20190108,,01,영업/정상,01,영업,,,,,,30.00,143888,서울특별시 광진구 중곡동 82-22번지 1층 ,서울특별시 광진구 영화사로 20, 1층 (중곡동),04949,윤주 헤어?,2019-01-08 13:33:56,I,2019-01-10 02:20:44.0,일반미용업,207836.892830822    ,450576.085017322    ,일반미용업,0,0,1,1,0,0,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00002,20190114,,01,영업/정상,01,영업,,,,,02  464 3030,82.13,143914,서울특별시 광진구 화양동 3-18번지 화양동복합빌딩 2층 201호,서울특별시 광진구 군자로 3, 2층 201호 (화양동, 화양동복합빌딩),05011,헤어 칩,2019-01-14 17:10:17,I,2019-01-16 02:20:50.0,일반미용업,206283.523939275    ,449067.088947569    ,일반미용업,0,0,2,2,,,0,0,0,N,8,,,,임대,0,1,2,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00003,20190124,,03,폐업,02,폐업,20200626,,,,02  34241901,131.90,143200,서울특별시 광진구 구의동 546-4 테크노-마트21  사무동  9층 3호,서울특별시 광진구 광나루로56길 85, 테크노-마트21   사무동 9층 3호 (구의동),05116,헤어 아티스트 엠,2020-06-26 16:45:06,U,2020-06-28 02:40:00.0,일반미용업,208394.416382167    ,448165.279999905    ,일반미용업,0,0,9,9,,,0,0,0,N,10,,,,임대,0,2,1,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00004,20190213,,03,폐업,02,폐업,20201124,,,,,33.00,143831,서울특별시 광진구 구의동 593 1층 ,서울특별시 광진구 구의강변로3길 19, 1층 (구의동),05049,미유,2020-11-24 16:28:21,U,2020-11-26 02:40:00.0,일반미용업,207977.736605733    ,448179.245434982    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00005,20190219,,01,영업/정상,01,영업,,,,,,69.30,143912,서울특별시 광진구 중곡동 647-23번지 ,서울특별시 광진구 능동로 333-1, 1층 (중곡동),04918,우연히,,2019-02-19 17:28:11,I,2019-02-21 02:21:27.0,일반미용업,207040.568442615    ,450807.090074119    ,일반미용업,0,0,1,1,,,0,0,0,N,6,,,,,0,2,0,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00006,20190222,,01,영업/정상,01,영업,,,,,,42.90,143890,서울특별시 광진구 중곡동 118-1번지 1층 ,서울특별시 광진구 용마산로3길 13, 1층 (중곡동),04931,살롱드윤(Salon de yoon),2019-02-22 16:22:11,I,2019-02-24 02:21:30.0,일반미용업,207636.980271729    ,450431.703408255    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00007,20190225,,03,폐업,02,폐업,20210308,,,,,34.04,143820,서울특별시 광진구 구의동 122-2 래미안 파크스위트 상가A동 6호,서울특별시 광진구 광나루로 545, 상가A동 1층 6호 (구의동, 래미안 파크스위트),04978,솔헤어(SOL HAIR),2021-03-08 16:47:19,U,2021-03-10 02:40:00.0,일반미용업,207943.457214226    ,449306.553020918    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00008,20190225,,01,영업/정상,01,영업,,,,,,20.00,143840,서울특별시 광진구 군자동 364-4번지 ,서울특별시 광진구 군자로 94, 1층 (군자동),05004,남성헤어샵베테랑,2019-02-25 11:17:25,I,2019-02-27 02:21:34.0,일반미용업,206230.35683748     ,449914.027616026    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,,0,0,1,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00009,20190227,,01,영업/정상,01,영업,,,,,02  452 1255,101.40,143825,서울특별시 광진구 구의동 246-14번지 크레신타워3차  2층 201,202,203, 204호,서울특별시 광진구 아차산로 375, 크레신타워3차 2층 201,202,203,204호 (구의동),05044,리안헤어 구의역점,2019-02-27 16:23:03,I,2019-03-01 02:21:54.0,일반미용업,207388.308848516    ,448313.517465433    ,일반미용업,0,0,2,2,,,0,0,0,N,10,,,,임대,0,6,0,0,0,N,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00010,20190228,,01,영업/정상,01,영업,,,,,02  63388537,30.00,143898,서울특별시 광진구 중곡동 161-44번지 1층 ,서울특별시 광진구 능동로 324, 1층 (중곡동),04928,청춘헤어,2019-02-28 16:31:08,I,2019-03-02 02:21:37.0,일반미용업,207032.607406177    ,450682.449650361    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00011,20190305,,03,폐업,02,폐업,20200323,,,,,93.48,143914,서울특별시 광진구 화양동 2-23번지 2층 ,서울특별시 광진구 능동로 153, 2층 (화양동),05010,엘리헤어(Eli hair),2020-03-23 10:06:19,U,2020-03-25 02:40:00.0,일반미용업,206334.15855874     ,449136.266887444    ,일반미용업,0,0,2,2,,,0,0,0,N,8,,,,임대,0,3,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00012,20190320,,01,영업/정상,01,영업,,,,,,25.08,143886,서울특별시 광진구 중곡동 55-5번지 1층 ,서울특별시 광진구 용마산로7길 20, 1층 (중곡동),04922,GOGO 헤어 커플,2019-03-20 16:52:04,I,2019-03-22 05:20:02.0,일반미용업,207579.498364867    ,450788.608992318    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00013,20190321,,01,영업/정상,01,영업,,,,,,74.42,143200,서울특별시 광진구 구의동 667번지 강변에스케이뷰  1층 상가1동 107호,서울특별시 광진구 아차산로 431, 상가1동 1층 107호 (구의동, 강변에스케이뷰),05045,이룩헤어(2Look HAIR),2019-10-16 16:20:44,U,2019-10-18 02:40:00.0,일반미용업,207900.435296043    ,448492.625330318    ,일반미용업,0,0,1,1,,,0,0,0,N,5,,,,임대,0,2,1,0,0,N,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00014,20190325,,01,영업/정상,01,영업,,,,,,29.70,143835,서울특별시 광진구 구의동 635-5번지 1층 102호,서울특별시 광진구 자양로23길 65, 1층 102호 (구의동),05023,오샵(o#) 헤어,2019-03-25 16:34:13,I,2019-03-27 02:20:05.0,일반미용업,207315.231849756    ,449008.167156775    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00015,20190401,,01,영업/정상,01,영업,,,,,02  446 5822,33.00,143884,서울특별시 광진구 중곡동 28-12 ,서울특별시 광진구 용마산로21길 27, 1층 (중곡동),04935,살롱 드 뮤즈,2021-07-16 14:32:11,U,2021-07-18 02:40:00.0,일반미용업,207523.177204905    ,451248.396684878    ,일반미용업,0,0,1,1,,,0,0,0,N,5,,,,임대,0,1,1,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00016,20190402,,01,영업/정상,01,영업,,,,,02  462 3883,125.27,143915,서울특별시 광진구 화양동 90-4번지 3층 1호,서울특별시 광진구 능동로 161, 3층 1호 (화양동),05010,작은사치 헤어 살롱,2019-04-02 13:31:00,I,2019-04-04 02:20:12.0,일반미용업,206365.390067544    ,449214.379198645    ,일반미용업,0,0,3,3,,,0,0,0,N,8,,,,임대,0,1,2,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00017,2019-04-11,,03,폐업,02,폐업,2023-03-07,,,,02  22012255,193.20,143-847,서울특별시 광진구 능동 220-4 쥬얼테크  2층,서울특별시 광진구 천호대로 562, 쥬얼테크 2층 (능동),04985,에이바헤어 군자역점,2023-03-07 10:59:23,U,2022-12-03 00:09:00.0,일반미용업,207028.744279498,450469.032288253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00018,20190411,,01,영업/정상,01,영업,,,,,,26.40,143901,서울특별시 광진구 중곡동 193-59번지 1층 ,서울특별시 광진구 면목로 146-1, 1층 (중곡동),04908,빡쌤헤어,2019-04-11 14:26:17,I,2019-04-13 02:20:20.0,일반미용업,207147.07150471     ,451564.361801576    ,일반미용업,0,0,1,1,,,0,0,0,N,2,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00019,20190418,,01,영업/정상,01,영업,,,,,02455 3329,62.70,143853,서울특별시 광진구 자양동 226-42번지 ,서울특별시 광진구 아차산로 291, 2층 201호 (자양동),05028,도나컨시어지,2019-04-18 15:54:40,I,2019-04-20 02:20:25.0,일반미용업,206598.989988832    ,448502.519022853    ,일반미용업,0,0,2,2,,,0,0,0,N,2,,,,,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00020,20190422,,03,폐업,02,폐업,20210621,,,,,18.98,143890,서울특별시 광진구 중곡동 116-1 ,서울특별시 광진구 천호대로125길 10, 1층 (중곡동),04931,헤어바이원,2021-06-21 09:23:26,U,2021-06-23 02:40:00.0,일반미용업,207660.082446992    ,450284.520779491    ,일반미용업,0,0,1,1,,,0,0,0,N,2,,,,,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00021,20190430,,03,폐업,02,폐업,20210414,,,,02  469 0777,23.00,143840,서울특별시 광진구 군자동 361-26 1층 ,서울특별시 광진구 광나루로 381, 1층 (군자동),05005,헤어 하우스 361(HAIR HAUS 361),2021-04-14 14:01:33,U,2021-04-16 02:40:00.0,일반미용업,206310.110157332    ,449545.938912924    ,일반미용업,0,0,1,1,,,0,0,0,N,5,,,,임대,0,1,1,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00022,20190503,,03,폐업,02,폐업,20201119,,,,02466 8636,43.00,143916,서울특별시 광진구 화양동 32-17 ,서울특별시 광진구 능동로13길 88, 1층 (화양동),05012,매력남녀,2020-11-19 14:25:34,U,2020-11-21 02:40:00.0,일반미용업,205999.909538945    ,449255.847540569    ,일반미용업,0,0,1,1,,,0,0,0,N,4,,,,,0,2,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00023,20190509,,01,영업/정상,01,영업,,,,,,21.00,143819,서울특별시 광진구 구의동 71-9번지 우제빌딩 1층 ,서울특별시 광진구 자양로 250, 우제빌딩 1층 (구의동),04975,이헤어(LEE HAIR),2019-05-09 13:39:50,I,2019-05-11 02:20:42.0,일반미용업,207832.825587697    ,449589.095828124    ,일반미용업,0,0,1,1,,,0,0,0,N,3,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-211-2019-00024,20190527,,01,영업/정상,01,영업,,,,,,56.48,143882,서울특별시 광진구 자양동 787번지 삼성아파트 상가동 104호,서울특별시 광진구 뚝섬로36가길 15, 삼성아파트 상가동 1층 104호 (자양동),05094,수비살롱,2019-05-27 13:49:25,I,2019-05-29 02:20:57.0,일반미용업,206261.461237989    ,447776.541767446    ,일반미용업,0,0,1,1,,,0,0,0,N,4,,,,임대,0,1,0,0,0,N,,,,,,,,서울시광진구미용업인허가정보.csv
