개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),약국영업면적,지정일자,,,,,,,정보
3040000,PHMD120083040033084000012,20080714,20120716,03,폐업,03,폐업,20120716,,,,457-2922,,143190,서울시 광진구 자양1동 626-4 (자양시냇길 4),,,참약국,2012-07-16 17:01:09,I,2018-08-31 23:59:59.0,,,,24.2,20080714,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000013,20080804,20090630,03,폐업,03,폐업,20090630,,,,453-1253,,143200,서울시 광진구 구의1동 236-23(자양로 87),,,튼튼약국,2009-06-30 11:07:21,I,2018-08-31 23:59:59.0,,,,19.9,20080804,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000016,20080901,20130102,03,폐업,03,폐업,20130102,,,,447-9830,,143821,서울특별시 광진구 구의동 199번지 18호 삼성쉐르빌1층,서울특별시 광진구 구의강변로 106 (구의동,삼성쉐르빌1층),,쉐르빌대학약국,2013-01-02 09:47:05,I,2018-08-31 23:59:59.0,,208310.372259506    ,448631.437594782    ,89.25,20080901,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000017,20080923,20091123,03,폐업,03,폐업,20091123,,,,453-4848,,143853,서울특별시 광진구 자양1동 779번지 8호 구의현대홈시티 103호, 104호,서울특별시 광진구 자양로 109 (자양동,구의현대홈시티 103호, 104호),,조은우리약국,2009-11-23 11:10:12,I,2018-08-31 23:59:59.0,,207272.149510501    ,448355.730766306    ,155.67,20080923,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000018,20080929,,01,영업/정상,13,영업중,,,,,466-0652,,,서울특별시 광진구 중곡동 231번지 8호 1층,서울특별시 광진구 면목로 113-1, 1층 (중곡동),04911,광진프라자약국,2019-05-03 09:33:49,U,2019-05-05 02:40:00.0,,206996.314389687    ,451295.860658526    ,67.3,20080929,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000019,20081001,20110901,03,폐업,03,폐업,20110901,,,,452-7964,,143192,서울특별시 광진구 자양동 608번지 7호,서울특별시 광진구 뚝섬로 606 (자양동),,옵티마자양미소약국,2011-09-01 10:16:41,I,2018-08-31 23:59:59.0,,206723.934153058    ,447826.334557069    ,84,20081001,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000020,20081128,20090624,03,폐업,03,폐업,20090520,,,,467-6300,,143223,서울특별시 광진구 중곡동 166번지 4호,서울특별시 광진구 능동로 409 (중곡동),,옵티마이화약국,2009-06-24 13:45:57,I,2018-08-31 23:59:59.0,,207335.124540149    ,451482.361459885    ,29.18,20081128,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000021,20081202,20130530,03,폐업,03,폐업,20130530,,,,3436-2507,,143203,서울특별시 광진구 구의동 199번지 6호 지하1층,서울특별시 광진구 아차산로 484 (구의동,지하1층),,조은약국,2013-05-30 15:20:53,I,2018-08-31 23:59:59.0,,208385.614875431    ,448722.952514146    ,53.1,20081202,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000022,20081208,20150508,03,폐업,03,폐업,20150427,,,,453-5775,,143873,서울특별시 광진구 자양동 677번지 7호,서울특별시 광진구 자양로 43 (자양동),143873,착한약국,2015-05-08 17:20:07,I,2018-08-31 23:59:59.0,,207491.508995823    ,447717.445119677    ,36,20081208,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000023,20081216,,01,영업/정상,13,영업중,,,,,444-5009,,,서울특별시 광진구 자양동 219번지 2호,서울특별시 광진구 자양로 95 (자양동, 도광빌딩),05055,수약국,2015-12-17 14:07:51,I,2018-08-31 23:59:59.0,,207281.948699606    ,448219.671396301    ,17.05,20081216,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120083040033084000024,2008-12-31,,01,영업/정상,13,영업중,,,,,02-466-0253,,,서울특별시 광진구 화양동 48-14 삼영빌딩,서울특별시 광진구 아차산로 219, 삼영빌딩 1층 (화양동),05019,세계로온누리약국,2023-03-10 09:47:54,U,2022-12-02 23:02:00.0,,205934.093803681,448768.010754638,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000001,20090102,,01,영업/정상,13,영업중,,,,,497-3092,,,서울특별시 광진구 자양동 553번지 323호,서울특별시 광진구 뚝섬로 499 (자양동),05077,웰빙서울온누리약국,2015-12-17 14:12:59,I,2018-08-31 23:59:59.0,,205748.67764263     ,448215.836580893    ,46.17,20090102,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000002,20090128,,01,영업/정상,13,영업중,,,,,455-5191,,,서울특별시 광진구 구의동 213번지 3호,서울특별시 광진구 구의강변로 99 (구의동, 용천빌딩),05047,서울온누리약국,2015-12-17 14:00:20,I,2018-08-31 23:59:59.0,,208221.531756953    ,448589.759074783    ,37.22,20090128,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000003,20090203,20100406,03,폐업,03,폐업,20100406,,,,07072678922,,143190,서울특별시 광진구 자양동 553번지 314호 102호,서울특별시 광진구 능동로4길 51 (자양동,102호),,경희신한약국,2010-04-06 16:59:14,I,2018-08-31 23:59:59.0,,206125.560131508    ,447786.920624015    ,40.42,20090203,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000004,20090407,,01,영업/정상,13,영업중,,,,,461-1401,,,서울특별시 광진구 화양동 6-3 7호선 건대입구역,서울특별시 광진구 능동로 지하110, 7호선 건대입구역 지하2층 201호 (화양동),05030,건대지하철약국,2022-05-19 11:15:35,U,2021-12-04 22:01:00.0,,206168.35701984,448696.940072846,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000005,20090420,20100423,03,폐업,03,폐업,20100217,,,,447-0352,,143180,서울특별시 광진구 능동 276번지 2호 동성빌딩 1층,서울특별시 광진구 천호대로 556 (능동,동성빌딩 1층),,라임약국,2010-04-23 14:39:01,I,2018-08-31 23:59:59.0,,206972.721585135    ,450495.893226514    ,22.9,20090420,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000006,20090515,,01,영업/정상,13,영업중,,,,,02-468-0193,,,서울특별시 광진구 자양동 52번지 193호 1층,서울특별시 광진구 뚝섬로24길 11, 1층 (자양동),05084,신승보약국,2018-10-22 17:57:31,U,2018-10-24 02:35:49.0,,205560.921209094    ,448190.417194808    ,34.4,20090515,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000007,20090528,,01,영업/정상,13,영업중,,,,,455-4565,,143854,서울특별시 광진구 자양동 227번지 342호 더클래식500 1층 104-2호 (능동로 90),서울특별시 광진구 능동로 90, 1층 104-2호 (자양동, 더클래식500),05065,더클래식약국,2021-01-27 10:02:16,U,2021-01-29 02:40:00.0,,206217.434726027    ,448506.218743834    ,37.39,20090528,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000008,20090601,20180601,03,폐업,03,폐업,20180601,,,,453-0353,,,서울특별시 광진구 구의동 31번지 23호,서울특별시 광진구 자양로 312 (구의동, 욱현빌딩),04956,웰빙약국,2018-06-01 10:42:00,I,2018-08-31 23:59:59.0,,208185.254777532    ,450096.88445853     ,40.32,20090601,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000009,2009-07-22,,01,영업/정상,13,영업중,,,,,024561255,,,서울특별시 광진구 자양동 553번지 501호 1층, 112호,서울특별시 광진구 뚝섬로 552 (자양동, 삼희빌딩),05090,메디파워약국,2023-08-21 10:45:11,U,2022-12-07 22:03:00.0,,206230.081675753,448001.810333908,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000010,20090727,,03,폐업,03,폐업,20181218,,,,070-7572-7626,,,서울특별시 광진구 자양동 507번지 6호 외 10필지 이튼타워리버 2차 110호,서울특별시 광진구 능동로 50 (자양동, 이튼타워리버2차),05070,포도약국,2018-12-18 15:50:27,U,2018-12-20 02:40:00.0,,206043.358791333    ,448141.665395069    ,26.3,20090727,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000011,20090804,20170711,03,폐업,03,폐업,20170711,,,,453-6406,,,서울특별시 광진구 중곡동 82번지 22호,서울특별시 광진구 영화사로 20 (중곡동),04949,건강백세약국,2017-07-11 09:57:11,I,2018-08-31 23:59:59.0,,207836.892830822    ,450576.085017322    ,26.9,20090804,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000012,20090916,,03,폐업,03,폐업,20200106,,,,453-7398,,,서울특별시 광진구 화양동 4번지 20호 외 1필지 스타시티 영존 B201호,서울특별시 광진구 능동로 110 (화양동),05030,김&장 나라약국,2020-01-06 11:01:10,U,2020-01-08 02:40:00.0,,206241.82019349     ,448715.06998929     ,104.6,20090916,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000013,20090919,20100421,03,폐업,03,폐업,20091215,,,,2218-4545,,143701,서울특별시 광진구 화양동 4번지 20호 외 1필지 스타시티 영존 104호,서울특별시 광진구 능동로 110 (화양동,외 1필지 스타시티 영존 104호),,정문대학약국,2010-04-21 15:15:20,I,2018-08-31 23:59:59.0,,206241.82019349     ,448715.06998929     ,120.9,20090919,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000014,20091005,,03,폐업,03,폐업,20200105,,,,457-4824,,,서울특별시 광진구 자양동 630번지 42호,서울특별시 광진구 뚝섬로59길 67 (자양동),05058,큰별약국,2020-04-21 10:43:00,U,2020-04-23 02:40:00.0,,207273.263020555    ,448068.847065093    ,18.38,20091005,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000015,20091015,20110207,03,폐업,03,폐업,20110207,,,,3436-7761,,143888,서울특별시 광진구 중곡4동 80번지 11호 2층,서울특별시 광진구 용마산로 40 (중곡동,2층),,다솔약국,2011-02-07 09:41:21,I,2018-08-31 23:59:59.0,,207732.811163712    ,450547.442126756    ,18.9,20091015,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000016,20091123,20111208,03,폐업,03,폐업,20111208,,,,453-4848,,143853,서울특별시 광진구 자양1동 779번지 8호 (1층),서울특별시 광진구 자양로 109 (자양동,(1층)),,조은우리약국,2011-12-08 11:50:40,I,2018-08-31 23:59:59.0,,207272.149510501    ,448355.730766306    ,49,20091123,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000017,20091126,20170901,03,폐업,03,폐업,20170901,,,,469-5566,,,서울특별시 광진구 중곡동 193번지 51호,서울특별시 광진구 면목로 132 (중곡동),04908,소라약국,2017-09-01 13:05:08,I,2018-08-31 23:59:59.0,,207092.158906906    ,451438.322885872    ,26.08,20091126,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000018,20091214,20110722,03,폐업,03,폐업,20110722,,,,488-2005,,143902,서울특별시 광진구 중곡3동 199번지 4호,서울특별시 광진구 면목로 190 (중곡동),,기쁨주는약국,2011-07-22 09:39:42,I,2018-08-31 23:59:59.0,,207295.169137261    ,451966.809789853    ,35,20091214,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120093040033084000019,20091215,,01,영업/정상,13,영업중,,,,,2218-4545,,,서울특별시 광진구 화양동 4번지 20호 외 1필지 스타시티영존 104호,서울특별시 광진구 능동로 110 (화양동),05030,정문대학약국,2015-12-17 14:15:14,I,2018-08-31 23:59:59.0,,206241.82019349     ,448715.06998929     ,120.9,20091215,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000001,20100119,,01,영업/정상,13,영업중,,,,,446-9105,,,서울특별시 광진구 자양동 553번지 502호 (1층),서울특별시 광진구 뚝섬로 558 (자양동, 대양빌딩),05091,새한빛약국,2017-09-12 18:21:30,I,2018-08-31 23:59:59.0,,206278.8816321      ,447982.862179678    ,15.19,20100119,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000002,20100223,20100827,03,폐업,03,폐업,20100827,,,,467-7737,,143842,서울특별시 광진구 자양4동 24번지 19호,서울특별시 광진구 동일로 86 (자양동),,늘건강약국,2010-08-27 09:52:10,I,2018-08-31 23:59:59.0,,205523.648004219    ,448661.867079586    ,71.55,20100223,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000003,20100419,,01,영업/정상,13,영업중,,,,,3436-4580,,143826,서울특별시 광진구 구의동 251번지 12호,서울특별시 광진구 자양로26길 8 (구의동),05039,정약국,2015-03-06 18:16:51,I,2018-08-31 23:59:59.0,,207393.732608214    ,448842.179633601    ,44,20100419,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000004,20100513,20120319,03,폐업,03,폐업,20120319,,,,070-4141-1451,,143848,서울특별시 광진구 능동 237번지 11호 1층,서울특별시 광진구 천호대로 592 (능동,1층),,수정약국,2012-03-19 17:26:29,I,2018-08-31 23:59:59.0,,207295.535773115    ,450336.900913019    ,20.48,20100513,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000005,20100610,20120113,03,폐업,03,폐업,20120113,,,,070-4145-7778,,143916,서울특별시 광진구 화양동 24번지 17호 (제2동 1층),서울특별시 광진구 동일로 154 (화양동,(제2동 1층)),,큰사랑약국,2012-01-13 09:51:44,I,2018-08-31 23:59:59.0,,205799.162717309    ,449285.820248663    ,33.78,20100610,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000006,20100628,,01,영업/정상,13,영업중,,,,,02-447-7114,,,서울특별시 광진구 자양동 625번지 30호 1층,서울특별시 광진구 자양로15길 27, 1층 (자양동),05057,행복한약국,2019-02-25 10:41:48,U,2019-02-27 02:40:00.0,,207193.546781532    ,448147.401068444    ,61.1,20100628,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000007,2010-08-02,,03,폐업,03,폐업,2023-09-13,,,,447-2998,,,서울특별시 광진구 중곡동 140번지 29호,서울특별시 광진구 천호대로 575 (중곡동),04930,세명약국,2023-09-15 16:47:03,U,2022-12-08 23:07:00.0,,207190.60027078,450474.466965346,,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000008,20100823,20101027,04,취소/말소/만료/정지/중지,24,직권폐업,20101027,,,,,,135993,서울특별시 강남구 개포동 185번지 72통 7반 주공아파트 704동 1407호,서울특별시 강남구 개포로 516, 704동 1407호 (개포동,주공아파트),,한샘약,2010-10-27 10:01:28,I,2018-08-31 23:59:59.0,,206268.492052568    ,442966.573597189    ,25.7,20100823,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000009,20100823,20161226,03,폐업,03,폐업,20161226,,,,3436-9714,,,서울특별시 광진구 자양동 631번지 1층,서울특별시 광진구 자양로13길 47 (자양동, 욱영빌딩),05058,자양세란약국,2016-12-26 10:22:51,I,2018-08-31 23:59:59.0,,207170.07288754     ,447991.643117971    ,25.5,20100823,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000010,20100823,20140811,03,폐업,03,폐업,20140811,,,,407-6790,,143814,서울특별시 광진구 광장동 484번지 광장현대아파트3단지상가 208호,서울특별시 광진구 광나루로 635, 208호 (광장동, 광장현대아파트3단지상가),143814,한샘약국,2014-08-11 14:10:25,I,2018-08-31 23:59:59.0,,208644.819209521    ,448711.725750126    ,25.7,20100823,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000011,20100830,20110502,03,폐업,03,폐업,20110502,,,,070-4115-4074,,143842,서울특별시 광진구 자양4동 24번지 19호,서울특별시 광진구 동일로 86 (자양동),,삼육오약국,2011-05-02 09:47:38,I,2018-08-31 23:59:59.0,,205523.648004219    ,448661.867079586    ,71.55,20100830,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000012,20100901,20120801,03,폐업,03,폐업,20120801,,,,454-0226,,143885,서울특별시 광진구 중곡2동 31번지 7호,서울특별시 광진구 능동로 390 (중곡동),,새소망약국,2012-08-01 15:31:45,I,2018-08-31 23:59:59.0,,207304.949182731    ,451289.579167812    ,29.58,20100901,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000013,20101101,,01,영업/정상,13,영업중,,,,,456-8694,,,서울특별시 광진구 구의동 55번지 13호,서울특별시 광진구 자양로 285 (구의동),04954,구의온누리약국,2022-06-20 13:05:51,U,2021-12-05 22:02:00.0,,208029.562417927,449898.74580933,,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120103040033084000014,20101230,,01,영업/정상,13,영업중,,,,,461-0120,,,서울특별시 광진구 자양동 8번지 1호 (아차산길 220),서울특별시 광진구 아차산로 220 (자양동),05072,온누리메디칼약국,2017-07-26 17:52:57,I,2018-08-31 23:59:59.0,,205906.77215752     ,448710.967950599    ,86.1,20101230,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000001,20110103,,01,영업/정상,13,영업중,,,,,499-4719,,,서울특별시 광진구 군자동 478번지 5호 중앙빌딩1층(천호대로548),서울특별시 광진구 천호대로 548 (군자동),04997,군자세계로약국,2015-12-17 13:52:03,I,2018-08-31 23:59:59.0,,206896.697217277    ,450515.575725945    ,31.61,20110103,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000002,20110106,20140414,03,폐업,03,폐업,20140414,,,,070-4249-6159,,143874,서울특별시 광진구 자양2동 680번지 4호 1층,서울특별시 광진구 자양로 88, 1층 (자양동),143874,자양약국,2014-04-14 13:54:14,I,2018-08-31 23:59:59.0,,207380.881842195    ,448153.591228926    ,11,20110106,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000003,20110207,20130429,03,폐업,03,폐업,20130429,,,,3436-7761,,143888,서울특별시 광진구 중곡4동 80번지 11호 2층,서울특별시 광진구 용마산로 40, 2층 (중곡동),143888,다솔약국,2013-04-29 14:42:16,I,2018-08-31 23:59:59.0,,207732.811163712    ,450547.442126756    ,18.9,20110207,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000004,20110303,20130328,03,폐업,03,폐업,20130328,,,,466-7151,,143859,서울특별시 광진구 자양3동 855번지 이튼타워리버3차 114호 (능동로 18),서울특별시 광진구 능동로 18 (자양동,이튼타워리버3차 114호 (능동로 18)),,용온누리약국,2013-03-28 09:59:17,I,2018-08-31 23:59:59.0,,205945.98820137     ,447862.351973505    ,80.68,20110303,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000005,20110304,20131209,03,폐업,03,폐업,20131209,,,,070-4400-6206,,143867,서울특별시 광진구 자양1동 653번지 47호 (자양로9길 77) 필산빌딩 104호,서울특별시 광진구 자양로9길 77 (자양동,(자양로9길 77) 필산빌딩 104호),,하나로약국,2013-12-09 10:04:25,I,2018-08-31 23:59:59.0,,207108.596099938    ,447728.818227552    ,78.7,20110304,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000006,20110307,,01,영업/정상,13,영업중,,,,,02-452-7736,,143821,서울특별시 광진구 구의동 199번지 15호,서울특별시 광진구 아차산로 478, 4층 (구의동, 그레이스빌딩),05117,레몬약국,2011-03-08 14:14:56,I,2018-08-31 23:59:59.0,,208327.712188868    ,448677.176652939    ,46.5,20110307,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000007,20110401,20140102,03,폐업,03,폐업,20140102,,,,02-458-8911,,143885,서울특별시 광진구 중곡2동 31번지 1호 (능동로 392),서울특별시 광진구 능동로 392 (중곡동,(능동로 392)),,위드팜열린약국,2014-01-02 14:08:09,I,2018-08-31 23:59:59.0,,207311.333347724    ,451312.93518937     ,51.8,20110401,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000008,20110405,20151021,03,폐업,03,폐업,20151021,,,,02-464-1832,,143903,서울특별시 광진구 중곡1동 230번지 14호 (면목로 130),서울특별시 광진구 면목로 130 (중곡동,(면목로 130)),,광제사약국,2015-10-21 10:33:26,I,2018-08-31 23:59:59.0,,207078.482246832    ,451412.298304191    ,62.7,20110405,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000009,20110502,20140219,03,폐업,03,폐업,20140219,,,,02-444-0274,,143866,서울특별시 광진구 자양1동 616번지 29호 (뚝섬로 629),서울특별시 광진구 뚝섬로 629 (자양동,(뚝섬로 629)),,100세약국,2014-02-19 10:57:46,I,2018-08-31 23:59:59.0,,206961.473818771    ,447776.998765777    ,90.04,20110502,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000010,20110502,,03,폐업,03,폐업,20210430,,,,930-5035,,,서울특별시 광진구 자양동 24번지 19호 (동일로 86),서울특별시 광진구 동일로 86 (자양동),05071,삼육오약국,2021-04-30 10:03:22,U,2021-05-02 02:40:00.0,,205523.648004219    ,448661.867079586    ,71.55,20110502,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000011,20110504,20110519,03,폐업,03,폐업,20110519,,,,02-517-0492,,143888,서울특별시 광진구 중곡4동 80번지 16호 ,2층 (용마산로 30),서울특별시 광진구 용마산로 30 (중곡동,,2층 (용마산로 30)),,비앤비한약국,2011-05-19 16:16:54,I,2018-08-31 23:59:59.0,,207737.310227441    ,450464.553571887    ,105,20110504,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000012,20110601,20120430,03,폐업,03,폐업,20120430,,,,455-6620,,143824,서울특별시 광진구 구의1동 237번지 1호 101호(광나루로 36길 34),서울특별시 광진구 광나루로36길 34 (구의동,101호(광나루로 36길 34)),,꽃과나무한약국,2012-04-30 09:50:26,I,2018-08-31 23:59:59.0,,207549.604580475    ,449030.136490027    ,67.7,20110601,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000013,20110621,20120626,03,폐업,03,폐업,20120626,,,,2201-4321,,143888,서울특별시 광진구 중곡4동 79번지 9호 (용마산로 46),,,중곡종로약국,2012-06-26 14:06:30,I,2018-08-31 23:59:59.0,,207728.881211899    ,450600.779786883    ,120.12,20110621,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000014,20110722,20111226,03,폐업,03,폐업,20111226,,,,02-488-2005,,143902,서울특별시 광진구 중곡3동 199번지 4호 (면목로 190),서울특별시 광진구 면목로 190 (중곡동,(면목로 190)),,기쁨주는약국,2011-12-26 09:58:42,I,2018-08-31 23:59:59.0,,207295.169137261    ,451966.809789853    ,35,20110722,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000015,20110803,,03,폐업,03,폐업,20201231,,,,02-457-9550,,143853,서울특별시 광진구 자양1동 779번지 12호 101호,서울특별시 광진구 자양로 115 (자양동),05026,종로온누리약국,2020-12-31 17:30:47,U,2021-01-02 02:40:00.0,,207268.602375378    ,448433.520375341    ,31.28,20110803,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000016,20110817,20111129,03,폐업,03,폐업,20111129,,,,453-1248,,143819,서울특별시 광진구 구의2동 66번지 5호  (광나루로37길 46),서울특별시 광진구 광나루로37길 46 (구의동,(광나루로37길 46)),,광장건강약국,2011-11-29 13:56:03,I,2018-08-31 23:59:59.0,,207813.680526356    ,449380.271824873    ,44.2,20110817,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000017,20110831,20120302,03,폐업,03,폐업,20120302,,,,02-467-3289,,143899,서울특별시 광진구 중곡1동 165번지 10호,서울특별시 광진구 능동로 377 (중곡동),,도울약국,2012-03-02 13:46:50,I,2018-08-31 23:59:59.0,,207219.502564578    ,451198.202375893    ,41.16,20110831,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000018,20110901,,03,폐업,03,폐업,20230104,,,,02-453-7985,,143865,서울특별시 광진구 자양2동 608번지 7호,서울특별시 광진구 뚝섬로 606 (자양동),05098,옵티마자양미소약국,2023-01-04 13:20:59,U,2022-12-01 00:06:00.0,,206723.934153058,447826.334557069,,,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000019,20111208,,03,폐업,03,폐업,20200304,,,,02-453-4848,,143853,서울특별시 광진구 자양1동 779번지 8호 현대홈시티 104호,서울특별시 광진구 자양로 109, 104호 (자양동),05026,조은우리약국,2020-03-04 09:20:40,U,2020-03-06 02:40:00.0,,207272.149510501    ,448355.730766306    ,49,20111208,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120113040033084000020,20111226,20140303,03,폐업,03,폐업,20140303,,,,02-488-2005,,143902,서울특별시 광진구 중곡3동 199번지 4호,서울특별시 광진구 면목로 190 (중곡동),143902,기쁨주는약국,2014-03-03 10:54:22,I,2018-08-31 23:59:59.0,,207295.169137261    ,451966.809789853    ,35,20111226,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000002,20120117,20160801,03,폐업,03,폐업,20160801,,,,461-1045,,143884,서울특별시 광진구 중곡3동 29번지 70호,서울특별시 광진구 능동로 420 (중곡동),04932,중곡우리약국,2016-08-01 09:23:42,I,2018-08-31 23:59:59.0,,207420.749298556    ,451559.056523752    ,53.96,20120117,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000003,20120130,,01,영업/정상,13,영업중,,,,,462-4552,,,서울특별시 광진구 중곡동 172번지 54호,서울특별시 광진구 능동로51길 44 (중곡동),04908,중곡열린약국,2017-09-13 09:32:16,I,2018-08-31 23:59:59.0,,207158.614591872    ,451594.137048836    ,33.8,20120130,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000004,20120131,,01,영업/정상,13,영업중,,,,,452-4420,,143890,서울특별시 광진구 중곡동 124번지 22호,서울특별시 광진구 용마산로 53 (중곡동),04923,중앙약국,2012-01-31 11:23:18,I,2018-08-31 23:59:59.0,,207663.514532449    ,450689.911058957    ,37.67,20120131,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000005,2012-02-06,,03,폐업,03,폐업,2023-07-17,,,,02-549-2456,,,서울특별시 광진구 능동 255-13 청호하우스,서울특별시 광진구 천호대로120길 7, 1층 101호 (능동, 청호하우스),04987,포도원온누리약국,2023-07-19 10:19:51,U,2022-12-06 22:01:00.0,,207600.767908281,450164.045524219,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000006,20120316,20161111,03,폐업,03,폐업,20161111,,,,02-467-8231,,143839,서울특별시 광진구 군자동 130번지 8호,서울특별시 광진구 동일로 262 (군자동),05000,우리한약국,2016-11-11 11:52:04,I,2018-08-31 23:59:59.0,,206234.140951078    ,450268.964231107    ,35.5,20120316,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000007,20120402,20130611,03,폐업,03,폐업,20130607,,,,02-452-3555,,143960,서울특별시 광진구 구의1동 225번지 56호,서울특별시 광진구 구의로 41 (구의동),143960,신선약국,2013-06-11 08:56:30,I,2018-08-31 23:59:59.0,,207867.296235957    ,448840.325710297    ,8.2,20120402,,,,,,,서울시광진구약국인허가정보.csv
3040000,PHMD120123040033084000008,20120529,20120716,03,폐업,03,폐업,20120702,,,,02-457-4110,,143890,서울특별시 광진구 중곡동 124번지 8호,서울특별시 광진구 용마산로 57, 1층 (중곡동),143890,해동약국,2012-07-16 17:00:39,I,2018-08-31 23:59:59.0,,207662.269409542    ,450724.825373886    ,57.72,20120529,,,,,,서울시광진구약국인허가정보.csv
