개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부,,,정보
3040000,3040000-202-2003-00003,20030808,,03,폐업,02,폐업,20050509,,,,02 4681910,346.35,143842,서울특별시 광진구 자양동 23-4번지 ,,,미도대중탕,2003-08-08 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,205606.03952062     ,448838.919164077    ,공동탕업,4,1,,,1,1,,,2,N,,,,,임대,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2004-00001,20040214,,03,폐업,02,폐업,20080910,,,,02458 6655,912.54,143802,서울특별시 광진구 광장동 114번지 지하2층 ,,,광나루웰빙사우나,2006-04-24 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,209637.078215509    ,449832.485937903    ,공동탕업,11,6,,,2,2,,,2,Y,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2005-00001,20050120,,01,영업/정상,01,영업,,,,,02  455 3737,3,228.74,143831,서울특별시 광진구 구의동 593-15번지 ,서울특별시 광진구 구의강변로 45 (구의동),05049,강변스파랜드 24시 불가마,2020-06-23 14:55:19,U,2020-06-25 02:40:00.0,공동탕업+찜질시설서비스영업,207995.95709474     ,448085.242458867    ,공동탕업+찜질시설서비스영업,7,4,0,0,1,3,0,0,0,Y,0,,,,,0,,,0,0,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2005-00002,20050304,,03,폐업,02,폐업,20190715,,,,02452 5301,4,885.24,143875,서울특별시 광진구 자양동 685번지 지하1층 ~ 지상4층 ,서울특별시 광진구 자양로 38 (자양동,지하1층 ~ 지상4층),05112,해피데이스파,2019-07-15 16:38:12,U,2019-07-17 02:40:00.0,공동탕업+찜질시설서비스영업,207574.350933065    ,447709.275315842    ,공동탕업+찜질시설서비스영업,6,1,1,4,1,1,0,0,0,N,0,영업신고 수리는 임시사용승인기간(2005.2.28 ~ 2006.2.27)으로 하고 기간해제(사용검사 필)나 기간연장시는 자동으로 해제 또는 연장된것으로 본다.,20050304,20060227,,0,,,0,0,N,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2005-00003,2005-11-23,,01,영업/정상,01,영업,,,,,0234360005,1455.03,143-873,서울특별시 광진구 자양동 663-21 와이엠프라젠스파 지하2층,서울특별시 광진구 자양로5길 33 (자양동,와이엠프라젠스파 지하2층),05102,우리유황온천,2023-04-11 13:29:26,U,2022-12-03 23:03:00.0,공동탕업,207368.624495222,447632.296040333,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2006-00001,20060526,,03,폐업,02,폐업,20110718,,,,02 4530123,346.68,143858,서울특별시 광진구 자양동 466-13번지 ,,,영동사우나,2008-06-05 14:30:52,I,2018-08-31 23:59:59.0,공동탕업,206334.968975022    ,447827.991523753    ,공동탕업,4,,1,2,,,,,2,Y,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2006-00002,20060828,,03,폐업,02,폐업,20171023,,,,02 452 6388,295.99,143851,서울특별시 광진구 자양동 216-4번지 ,서울특별시 광진구 아차산로 388-1 (자양동),05051,로얄사우나,2017-10-23 16:59:45,I,2018-08-31 23:59:59.0,공동탕업,207521.652888219    ,448292.246800144    ,공동탕업,,,,,1,2,,,3,Y,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2006-00003,20061031,,01,영업/정상,01,영업,,,,,02 4443111,266.99,143887,서울특별시 광진구 중곡동 74-28 ,서울특별시 광진구 긴고랑로42길 3-31 (중곡동),04947,호수목욕탕,2021-03-26 17:24:55,U,2021-03-28 02:40:00.0,공동탕업,208284.171547883    ,450763.173992446    ,공동탕업,3,1,1,2,,,,,2,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2008-00001,20080916,,01,영업/정상,01,영업,,,,,02  453 0990,912.54,143802,서울특별시 광진구 광장동 114 ,서울특별시 광진구 아차산로78길 44 (광장동),04969,리버사이드 스포츠,2021-08-12 13:19:35,U,2021-08-14 02:40:00.0,공동탕업,209637.078215509    ,449832.485937903    ,공동탕업,11,6,0,0,1,2,0,0,2,Y,0,,,,,0,0,0,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2009-00001,20090519,,03,폐업,02,폐업,20100427,,,,02  457 4848,218.57,143890,서울특별시 광진구 중곡동 118-1번지 (1~2층) ,,,동천탕,2009-05-19 09:42:53,I,2018-08-31 23:59:59.0,공동탕업,207636.980271729    ,450431.703408255    ,공동탕업,3,1,1,2,,,0,0,2,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2009-00002,20090521,,01,영업/정상,01,영업,,,,,02  22185800,2,462.03,143758,서울특별시 광진구 자양동 227-342,서울특별시 광진구 능동로 90 (자양동, 더클래식 500),05065,건국 AMC The Classic 500,2022-10-18 15:37:48,U,2021-10-30 22:00:00.0,공동탕업,206217.434726027,448506.218743834,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2010-00001,20100210,,03,폐업,02,폐업,20140314,,,,02  452 8012,66.11,143873,서울특별시 광진구 자양동 662-5번지 ,서울특별시 광진구 자양로5길 36, 지층 (자양동),05102,스파목욕장,2013-03-15 14:10:32,I,2018-08-31 23:59:59.0,목욕장업 기타,207332.900096276    ,447665.572094253    ,목욕장업 기타,4,1,,,1,1,0,0,0,Y,0,,,,,0,,,0,0,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2010-00002,20100819,,03,폐업,02,폐업,20190409,,,,02  498 8876,571.42,143840,서울특별시 광진구 군자동 360-20번지 ,서울특별시 광진구 광나루로 361 (군자동),05003,광진사우나,2019-04-09 14:14:17,U,2019-04-11 02:40:00.0,공동탕업+찜질시설서비스영업,206135.609362634    ,449591.555579704    ,공동탕업+찜질시설서비스영업,20,4,0,0,1,1,0,0,2,Y,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2011-00001,20110613,,03,폐업,02,폐업,20190409,,,,02  34247812,66.00,143200,서울특별시 광진구 구의동 546-4번지 (프라임센터 12층) ,서울특별시 광진구 광나루로56길 85 (구의동,(프라임센터 12층)),05116,(주)아이에스휘트니스,2019-04-09 14:10:40,U,2019-04-11 02:40:00.0,목욕장업 기타,208394.416382167    ,448165.279999905    ,목욕장업 기타,,,,,,,,,,N,,,,,,,,,,,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2017-00001,20170529,,01,영업/정상,01,영업,,,,,02  446 0117,539.28,143831,서울특별시 광진구 구의동 596-5번지 ,서울특별시 광진구 뚝섬로 742 (구의동),05115,이안목욕탕,2020-06-10 14:22:26,U,2020-06-12 02:40:00.0,공동탕업,208006.504810197    ,447998.924380413    ,공동탕업,7,3,,,2,3,0,0,2,N,0,,,,임대,0,0,0,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2018-00001,20180122,,01,영업/정상,01,영업,,,,,02 4524455,436.60,143758,서울특별시 광진구 자양동 227-7 더샵스타시티 지하1층, B100-1호 ,서울특별시 광진구 아차산로 272, 더샵스타시티 지하1층 B100-1호 (자양동),05065,주식회사 헬스보이컴퍼니,2021-09-28 17:07:10,U,2021-09-30 02:40:00.0,공동탕업,206349.675048285    ,448396.939704285    ,공동탕업,0,0,0,0,1,1,0,0,4,N,0,,,,임대,0,0,0,0,0,Y,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2019-00001,2019-02-18,,03,폐업,02,폐업,2023-08-17,,,,02  450 4425,257.34,143-708,서울특별시 광진구 광장동 22-1 워커힐호텔,서울특별시 광진구 워커힐로 177, 워커힐호텔-매튜 1층 (광장동),04963,매튜사우나,2023-08-17 13:56:04,U,2022-12-07 23:09:00.0,공동탕업,209775.267831522,450327.57709331,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2019-00002,20191219,,03,폐업,02,폐업,20200702,,,,02   4568898,33.84,143875,서울특별시 광진구 자양동 685 편안한요양병원 ,서울특별시 광진구 자양로 38, 편안한요양병원 6층 (자양동),05112,프라임스파,2020-07-02 11:10:17,U,2020-07-04 02:40:00.0,공동탕업,207574.350933065    ,447709.275315842    ,공동탕업,0,0,6,6,,,0,0,1,N,0,,,,,0,0,0,0,0,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2020-00001,20201228,,01,영업/정상,01,영업,,,,,02  446 5300,469.00,143832,서울특별시 광진구 구의동 611 구의현대2단지아파트,서울특별시 광진구 광나루로56길 32, 수영장 지하2~3층 (구의동, 구의현대2단지아파트),05118,현대프라임스포츠센타,2022-04-21 10:22:23,U,2021-12-03 22:03:00.0,공동탕업,208403.746065593,448490.239179557,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2020-00002,20201228,,01,영업/정상,01,영업,,,,,02  456 4455,220.00,143723,서울특별시 광진구 구의동 199-18 구의동삼성쉐르빌,서울특별시 광진구 구의강변로 106, 지하층 B113호 (구의동, 구의동삼성쉐르빌),05117,(주)비터스윗코리아,2022-04-21 10:24:26,U,2021-12-03 22:03:00.0,공동탕업,208310.372259506,448631.437594782,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2022-00001,20220719,,01,영업/정상,01,영업,,,,,,157.00,143814,서울특별시 광진구 광장동 484 광장현대3단지아파트,서울특별시 광진구 아차산로70길 62, 312동 B2층 (광장동, 광장현대3단지아파트),04974,(주)비스코 헬스케어,2022-07-19 16:24:07,I,2021-12-06 22:01:00.0,목욕장업 기타,208644.819209521,448711.725750126,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
