개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,,,,,,정보
3040000,3040000-105-2006-00004,20060308,,03,폐업,02,폐업,20071023,,,,02 4503125,,143914,서울특별시 광진구 화양동 1-0번지 새천년관 지하1층 ,,,건국대학교 새천년관,2006-09-13 00:00:00,I,2018-08-31 23:59:59.0,집단급식소,206445.881091692    ,448922.881688102    ,집단급식소,,,,,상수도전용,,0,,,,자가,0,0,N,310,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00005,20060308,,01,영업/정상,01,영업,,,,,02 4503974,,143914,서울특별시 광진구 화양동 1번지 학생회관 1층 (구번지 393-1) ,서울특별시 광진구 능동로 120 (화양동, 학생회관 1층),05029,건국대학교 학생회관,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,학교,206445.881091692    ,448922.881688102    ,학교,,,,,상수도전용,,0,,,,자가,0,0,N,249.4,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00006,20060328,,01,영업/정상,01,영업,,,,,0220491205,,143812,서울특별시 광진구 광장동 414-1번지 (구번지 산81-5) ,서울특별시 광진구 워커힐로 32 (광장동),04982,양진중학교,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,학교,208612.684174075    ,449144.854792365    ,학교,,,,,상수도전용,,0,,,,자가,0,0,N,227.67,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00007,20060515,,01,영업/정상,01,영업,,,,,0234363488,,143887,서울특별시 광진구 중곡동 77-15번지 ,서울특별시 광진구 긴고랑로36길 15 (중곡동),04945,푸르내어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207840.424407887    ,450680.707141699    ,어린이집,,,,,상수도전용,,0,,,,자가,0,0,N,3.4,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00008,20060525,,01,영업/정상,01,영업,,,,,02 4645984,,143901,서울특별시 광진구 중곡동 175-98번지 ,서울특별시 광진구 동일로80길 30 (중곡동),04902,상명어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207123.146449703    ,451964.526434627    ,어린이집,,,,,상수도전용,,0,,,,,,,N,16,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00009,2006-09-01,,01,영업/정상,01,영업,,,,,0220246017,,143-914,서울특별시 광진구 화양동 1 신기숙사 B동,서울특별시 광진구 능동로 120 (화양동, 신기숙사 B동),05029,건국대 신기숙사,2023-02-08 13:42:23,U,2022-12-01 23:00:00.0,기숙사,206445.881091692,448922.881688102,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00010,20061030,,01,영업/정상,01,영업,,,,,02 4530671,,143832,서울특별시 광진구 구의동 631-1번지 ,서울특별시 광진구 광나루로56길 5 (구의동),05119,프라임유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,208558.286631653    ,448353.905156369    ,어린이집,,,,,상수도전용,,0,,,,자가,0,0,N,35.94,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00011,20061031,,01,영업/정상,01,영업,,,,,02 4556774,,143814,서울특별시 광진구 광장동 484번지 ,서울특별시 광진구 아차산로70길 40 (광장동),04974,광남유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,208644.819209521    ,448711.725750126    ,어린이집,,,,,상수도전용,,0,,,,자가,0,0,N,8.58,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00012,20061108,,01,영업/정상,01,영업,,,,,0234363115,,143706,서울특별시 광진구 구의동 547-0번지 현대하이엘빌딩 지하1층 ,서울특별시 광진구 강변역로4길 34 (구의동,현대하이엘빌딩 지하1층),05116,주식회사 경기고속,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,산업체,208080.912100162    ,447993.12681343     ,산업체,,,,,상수도전용,,0,,,,자가,0,0,N,94.38,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2006-00013,2006-11-29,,03,폐업,02,폐업,2023-03-03,,,,02 4567770,10.50,143-821,서울특별시 광진구 구의동 208-6,서울특별시 광진구 아차산로65길 65 (구의동),05036,샬롬유치원,2023-03-03 14:30:58,U,2022-12-03 00:05:00.0,어린이집,208036.277698065,448915.314950922,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00001,20070102,,03,폐업,02,폐업,20161013,,,,0234368431,,143833,서울특별시 광진구 구의동 612-1번지 ,서울특별시 광진구 자양로37길 43 (구의동),04993,유학생기숙사,2013-11-14 09:34:03,I,2018-08-31 23:59:59.0,집단급식소,207525.83203353     ,449616.439971594    ,집단급식소,,,,,상수도전용,,0,,,,자가,0,0,N,93.96,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00002,20070125,,01,영업/정상,01,영업,,,,,0220241196,362.01,143758,서울특별시 광진구 자양동 227-7 지하1층 ,서울특별시 광진구 아차산로 272, 지하1층 (자양동),05065,(주)이마트 자양점,2020-10-21 14:03:04,U,2020-10-23 02:40:00.0,산업체,206349.675048285    ,448396.939704285    ,산업체,,,,,상수도전용,,0,,,,자가,0,0,N,137.94,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00003,20070206,,03,폐업,02,폐업,20170609,,,,02 4632311,,143916,서울특별시 광진구 화양동 21-20번지 ,서울특별시 광진구 동일로30길 9 (화양동),,최차혜병원,2017-06-09 10:36:00,I,2018-08-31 23:59:59.0,집단급식소,205926.271282258    ,449507.22510766     ,집단급식소,,,,,상수도전용,,0,,,,자가,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00004,20070209,,03,폐업,02,폐업,20150313,,,,02 4475452,,143811,서울특별시 광진구 광장동 388-8번지 ,서울특별시 광진구 광장로1가길 13-10 (광장동),04966,(사)나섬공동체,2013-11-12 10:30:17,I,2018-08-31 23:59:59.0,집단급식소,208868.551695862    ,449433.112887174    ,집단급식소,,,,,상수도전용,,0,,,,자가,0,0,N,22,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00005,20070423,,03,폐업,02,폐업,20170404,,,,02 4577740,,143898,서울특별시 광진구 중곡동 24-3번지 1층 ,서울특별시 광진구 용마산로 107 (중곡동,1층),04935,금빛유치원,2017-04-04 14:00:12,I,2018-08-31 23:59:59.0,집단급식소,207591.234503587    ,451215.353635341    ,집단급식소,,,,,상수도전용,,0,,,,자가,0,0,N,6.88,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00006,20070705,,01,영업/정상,01,영업,,,,,0234368888,,143200,서울특별시 광진구 구의동 80-25번지 ,서울특별시 광진구 자양로 215 (구의동),04993,제니스병원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,병원,207569.609746903    ,449364.569115862    ,병원,,,,,상수도전용,,0,,,,,0,0,N,29.14,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00007,20070709,,01,영업/정상,01,영업,,,,,02 4666193,,143150,서울특별시 광진구 군자동 127-17번지 ,서울특별시 광진구 동일로 256-1 (군자동),05001,선양유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,206227.344551813    ,450210.361875057    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,512.66,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00008,20071016,,01,영업/정상,01,영업,,,,,02 4539712,,143804,서울특별시 광진구 광장동 218-1번지 ,서울특별시 광진구 아차산로 552 (광장동),04971,보성유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,209138.04726487     ,448993.925426656    ,어린이집,,,,,상수도전용,,,,,,,,,N,22.8,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2007-00009,20071023,,03,폐업,02,폐업,20100503,,,,02 4443392,,143826,서울특별시 광진구 구의동 251-32번지 ,,,위즈아일랜드,2008-04-10 15:40:54,I,2018-08-31 23:59:59.0,집단급식소,207315.838960169    ,448670.852957804    ,집단급식소,,,,,상수도전용,,,,,,,,,N,7.48,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00001,20080121,,01,영업/정상,01,영업,,,,,,,143867,서울특별시 광진구 자양동 658-1번지 성산유치원 ,서울특별시 광진구 뚝섬로59길 18 (자양동,성산유치원),05056,성산유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207367.303562991    ,447853.216120424    ,어린이집,,,,,상수도전용,,,,,,,,,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00002,20080303,,01,영업/정상,01,영업,,,,,02 4666242,151.80,143840,서울특별시 광진구 군자동 364-15 지상2층,서울특별시 광진구 군자로 88, 지상2층 (군자동),05004,광진노인종합복지관,2022-07-19 17:32:11,U,2021-12-06 22:01:00.0,사회복지시설,206249.971158453,449875.503275908,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00003,20080416,,03,폐업,02,폐업,20121127,,,,4466478,,143888,서울특별시 광진구 중곡동 82-1번지 동산유치원 ,서울특별시 광진구 영화사로 18 (중곡동,동산유치원),04949,동산유치원,2008-04-16 11:00:34,I,2018-08-31 23:59:59.0,집단급식소,207817.113070386    ,450586.162250537    ,집단급식소,,,,,,,0,,,,,0,0,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00004,20080604,,03,폐업,02,폐업,20140424,,,,0220495693,,143200,서울특별시 광진구 구의동 546-1번지 ,서울특별시 광진구 강변역로 50 (구의동),05116,한국종합기술 직원식당점,2013-11-14 10:32:18,I,2018-08-31 23:59:59.0,집단급식소,208201.993320839    ,447967.299542306    ,집단급식소,,,,,상수도전용,,,,,,,,,N,77.72,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00005,20080722,,03,폐업,02,폐업,20140429,,,,02453 7938,,143893,서울특별시 광진구 중곡동 147-35번지 ,서울특별시 광진구 용마산로12길 5 (중곡동),04942,해피용마어린이집,2013-11-14 10:35:33,I,2018-08-31 23:59:59.0,집단급식소,207689.349087255    ,450968.454625153    ,집단급식소,,,,,상수도전용,,,,,,,,,N,39.75,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00006,20080811,,03,폐업,02,폐업,20081203,,,,02 4478095,,143866,서울특별시 광진구 자양동 609-1번지 ,,,선린어린이집,2008-10-31 15:21:02,I,2018-08-31 23:59:59.0,집단급식소,206734.123031989    ,447910.605003141    ,집단급식소,,,,,,,,,,,,,,N,12.6,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00007,20080924,,01,영업/정상,01,영업,,,,,02  22045819,62.00,143849,서울특별시 광진구 능동 255-15 (지하1층),서울특별시 광진구 천호대로 636 (능동,(지하1층)),04987,주식회사 케이티에스씨(KTSC),2022-09-20 15:30:20,U,2021-12-08 22:02:00.0,산업체,207665.483573426,450124.814211294,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00008,20081028,,01,영업/정상,01,영업,,,,,02  22182992,485.80,143758,서울특별시 광진구 자양동 227-342,서울특별시 광진구 능동로 92, 지하3층 (자양동),05065,롯데쇼핑(주),2022-04-26 15:53:58,U,2021-12-03 22:08:00.0,산업체,206217.434726027,448506.218743834,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00009,20081117,,01,영업/정상,01,영업,,,,,02  456 1799,,143853,서울특별시 광진구 자양동 225-85번지 ,서울특별시 광진구 아차산로41길 22-5 (자양동),05028,자양하나유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,206876.764261006    ,448509.798091268    ,어린이집,,,,,상수도전용,,,,,,,,,N,7.92,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00010,20081124,,03,폐업,02,폐업,20200831,,,,02 4343625,183.40,143220,서울특별시 광진구 중곡동 608-6 ,서울특별시 광진구 용마산로 185 (중곡동),04903,미파유치원,2020-08-31 11:26:57,U,2020-09-02 02:40:00.0,어린이집,207517.618498083    ,451997.353712811    ,어린이집,,,,,상수도전용,,,,,,,,,N,10.4,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00011,20081125,,01,영업/정상,01,영업,,,,,02 4469777,,143816,서울특별시 광진구 구의동 16-10번지 ,서울특별시 광진구 영화사로 89 (구의동),04948,경원유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,208424.134505094    ,450294.375800755    ,어린이집,,,,,상수도전용,,,,,,,,,N,28.33,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00012,20081201,,01,영업/정상,01,영업,,,,,02 4555016,,143806,서울특별시 광진구 광장동 272-2번지 ,서울특별시 광진구 광장로7길 17 (광장동),04967,광장유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,209228.580537746    ,449581.200892436    ,어린이집,,,,,상수도전용,,,,,,,,,N,60.98,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2008-00013,20081219,,03,폐업,02,폐업,20170330,,,,02  444 0759,,143823,서울특별시 광진구 구의동 221-68번지 ,서울특별시 광진구 자양로26길 92-10 (구의동),05041,또래어린이집,2017-03-30 13:54:49,I,2018-08-31 23:59:59.0,집단급식소,207771.08571557     ,448642.70804873     ,집단급식소,,,,,상수도전용,,0,,,,,0,0,N,24.42,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00001,2009-01-23,,01,영업/정상,01,영업,,,,,02  453 5210,14.00,143-888,서울특별시 광진구 중곡동 87-40,서울특별시 광진구 영화사로5길 15 (중곡동),04946,키즈용맹어린이집,2023-05-24 15:49:49,U,2022-12-04 22:06:00.0,어린이집,208040.118594465,450524.036771857,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00002,20090128,,03,폐업,02,폐업,20180607,,,,02  497 3569,,143846,서울특별시 광진구 자양동 197-6번지 ,서울특별시 광진구 동일로4가길 2 (자양동),05082,아이세계어린이집,2018-06-07 10:59:30,I,2018-08-31 23:59:59.0,어린이집,205427.737448042    ,448208.117680341    ,어린이집,,,,,상수도전용,,,,,,,,,N,12.9,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00003,20090209,,01,영업/정상,01,영업,,,,,02  454 3166,,143883,서울특별시 광진구 중곡동 18-19번지 ,서울특별시 광진구 용마산로 152 (중곡동),04940,진성어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207574.965867886    ,451657.838120036    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,56.16,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00004,20090326,,03,폐업,02,폐업,20220429,,,,0234363866,.00,143873,서울특별시 광진구 자양동 663-8,서울특별시 광진구 뚝섬로58가길 26-4 (자양동),05102,지안어린이집,2022-04-29 11:18:16,U,2021-12-05 00:03:00.0,어린이집,207294.896435498,447588.791847029,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00005,20090422,,03,폐업,02,폐업,20190218,,,,0234363115,281.00,143853,서울특별시 광진구 자양동 769-7번지 K&S빌딩 지하1층 ,서울특별시 광진구 자양로 131 (자양동,K&S빌딩 지하1층),05026,(주)경기고속,2019-02-18 14:13:11,U,2019-02-20 02:40:00.0,산업체,207252.097980647    ,448588.146822062    ,산업체,,,,,상수도전용,,1,,,,,,,N,41.53,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00006,20090708,,03,폐업,02,폐업,20210701,,,,02 4478095,,143866,서울특별시 광진구 자양동 609-1 ,서울특별시 광진구 뚝섬로43길 14 (자양동),05063,선린어린이집,2021-07-01 17:39:12,U,2021-07-03 02:40:00.0,어린이집,206734.123031989    ,447910.605003141    ,어린이집,,,,,상수도전용,,,,,,,,,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00007,20090916,,01,영업/정상,01,영업,,,,,02 4585981,,143757,서울특별시 광진구 광장동 566번지 청구아파트 단지내 ,서울특별시 광진구 아차산로 503-23 (광장동, 청구아파트 단지내),04984,청구이화유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,208440.29098555     ,448916.291657914    ,어린이집,,,,,상수도전용,,,,,,,,,N,12.5,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00008,20091110,,03,폐업,02,폐업,20210302,,,,02 4673333,.00,143840,서울특별시 광진구 군자동 357-5 ,서울특별시 광진구 광나루로15길 17 (군자동),05003,예지어린이집,2021-03-02 11:30:40,U,2021-03-04 02:40:00.0,어린이집,206065.600255687    ,449648.077732665    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00009,20091216,,03,폐업,02,폐업,20200902,,,,02 4587005,10.40,143891,서울특별시 광진구 중곡동 134-26 ,서울특별시 광진구 천호대로117길 51 (중곡동),04925,한울어린이집,2020-09-02 11:37:42,U,2020-09-04 02:40:00.0,어린이집,207455.053784891    ,450552.270683107    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,10.4,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2009-00010,20091223,,01,영업/정상,01,영업,,,,,02  22040164,,143884,서울특별시 광진구 중곡동 30-1번지 지층 ,서울특별시 광진구 용마산로 127, 지층 (중곡동),04933,국립정신건강센터(직원식당),2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,병원,207510.076791915    ,451417.864438667    ,병원,,,,,상수도전용,,,,,,,,,N,98,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00001,20100218,,03,폐업,02,폐업,20180430,,,,0220246111,,143914,서울특별시 광진구 화양동 1번지 ,서울특별시 광진구 능동로 120 (화양동),05029,쿨하우스연수원,2018-04-30 17:10:27,I,2018-08-31 23:59:59.0,산업체,206445.881091692    ,448922.881688102    ,산업체,,,,,상수도전용,,7,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00002,20100409,,01,영업/정상,01,영업,,,,,0222019901,,143809,서울특별시 광진구 광장동 333번지 ,서울특별시 광진구 아차산로 623 (광장동),04967,더노엠워커힐 어학학원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,산업체,209367.789273811    ,449586.602083537    ,산업체,,,,,상수도전용,,0,,,,,0,0,N,9.9,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00003,20100420,,03,폐업,02,폐업,20220531,,,,02 463 0942,6.51,143844,서울특별시 광진구 자양동 57-53,서울특별시 광진구 능동로3마길 1 (자양동),05084,해든어린이집,2022-05-31 10:33:30,U,2021-12-06 00:04:00.0,어린이집,205607.846913277,448010.82553349,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00004,20100520,,03,폐업,02,폐업,20121116,,,,02 4443392,,143826,서울특별시 광진구 구의동 251-32번지 청양빌딩 2층 ,서울특별시 광진구 자양로 142 (구의동,청양빌딩 2층),05039,광진위즈아일랜드어학학원,2012-11-29 13:38:45,I,2018-08-31 23:59:59.0,집단급식소,207315.838960169    ,448670.852957804    ,집단급식소,,,,,,,,,,,,,,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00005,2010-07-28,,01,영업/정상,01,영업,,,,,0222046017,18.00,143-847,서울특별시 광진구 능동 18-11,서울특별시 광진구 광나루로 441 (능동),04991,어린이회관유치원,2023-05-23 13:15:48,U,2022-12-04 22:05:00.0,어린이집,206808.576422948,449396.05799662,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00006,20100818,,01,영업/정상,01,영업,,,,,0222185518,,143758,서울특별시 광진구 자양동 227-342번지 더클래식500 (지하3층) ,서울특별시 광진구 능동로 90 (자양동, 더클래식500 (지하3층)),05065,더클래식 500,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,산업체,206217.434726027    ,448506.218743834    ,산업체,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00007,20101007,,01,영업/정상,01,영업,,,,,02 4667773,,143842,서울특별시 광진구 자양동 843-11번지 ,서울특별시 광진구 뚝섬로23길 27 (자양동),05078,정신유치원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,205642.888115746    ,448338.136856343    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2010-00008,20101124,,03,폐업,02,폐업,20220906,,,,02 4662329,.00,143837,서울특별시 광진구 군자동 49-17,서울특별시 광진구 면목로 12 (군자동),04996,세종어린이집,2022-09-06 15:04:52,U,2021-12-09 00:08:00.0,어린이집,206619.115791211,450332.401386036,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00001,20110104,,01,영업/정상,01,영업,,,,,02 4997758,,143900,서울특별시 광진구 중곡동 220-58번지 ,서울특별시 광진구 능동로51길 17 (중곡동),04908,늘평화어린이집,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,어린이집,207275.663521612    ,451523.067854345    ,어린이집,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00002,20110207,,03,폐업,02,폐업,20170427,,,,02 4479630,,143821,서울특별시 광진구 구의동 199-15번지 2층 ,서울특별시 광진구 아차산로 478 (구의동,2층),05117,베베궁킨더광진어학원,2017-04-27 10:35:21,I,2018-08-31 23:59:59.0,집단급식소,208327.712188868    ,448677.176652939    ,집단급식소,,,,,상수도전용,,0,,,,,0,0,N,10.35,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00003,2011-06-07,,03,폐업,02,폐업,2023-04-26,,,,02 4989903,0.00,143-901,서울특별시 광진구 중곡동 191-79,서울특별시 광진구 긴고랑로7길 65 (중곡동),04907,아이조아유치원,2023-04-26 10:16:58,U,2022-12-03 22:08:00.0,어린이집,207040.514604653,451550.830682034,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00004,20110713,,03,폐업,02,폐업,20180314,,,,,,143839,서울특별시 광진구 군자동 98번지 (15층) ,서울특별시 광진구 능동로 209, 15층 (군자동),05006,세종대학교 광개토관,2018-03-14 11:27:57,I,2018-08-31 23:59:59.0,학교,206479.980833988    ,449827.630945538    ,학교,,,,,상수도전용,,0,,,,,0,0,N,553.05,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00005,20110811,,01,영업/정상,01,영업,,,,,0222017091,,143833,서울특별시 광진구 구의동 619-30번지 (지하) ,서울특별시 광진구 자양로35길 13 (구의동,(지하)),04993,한국켄트외국인학교,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,학교,207554.538567328    ,449437.400589017    ,학교,,,,,상수도전용,,6,,,,,0,0,N,0,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00006,20111018,,03,폐업,02,폐업,20170609,,,,02 4461819,,143758,서울특별시 광진구 자양동 227-2번지 ,서울특별시 광진구 아차산로 304 (자양동),05066,호산나어린이집,2017-06-09 10:35:10,I,2018-08-31 23:59:59.0,집단급식소,206698.369101656    ,448401.365538804    ,집단급식소,,,,,상수도전용,,0,,,,,0,0,N,19.25,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00007,20111109,,01,영업/정상,01,영업,,,,,02 4468924,,143816,서울특별시 광진구 구의동 16-3번지 ,서울특별시 광진구 워커힐로 93 (구의동),04958,워커힐실버타운,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,사회복지시설,208558.349405792    ,449841.665708031    ,사회복지시설,,,,,,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2011-00008,2011-12-30,,01,영업/정상,01,영업,,,,,02 4699307,0.00,143-849,서울특별시 광진구 능동 255-2,서울특별시 광진구 천호대로 630 (능동),04987,바른본병원,2023-05-19 17:32:18,U,2022-12-04 22:01:00.0,병원,207625.005710016,450175.247405254,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00001,20120131,,03,폐업,02,폐업,20180316,,,,02 4570115,,143926,서울특별시 광진구 화양동 307번지 ,서울특별시 광진구 광나루로30길 46 (화양동),05022,동아자동차운전전문학원,2018-03-16 14:05:08,I,2018-08-31 23:59:59.0,산업체,207027.90523073     ,449017.182232155    ,산업체,,,,,상수도전용,,0,,,,,0,0,N,0,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00002,20120426,,03,폐업,02,폐업,20131011,,,,,,143802,서울특별시 광진구 광장동 148-11번지 ,서울특별시 광진구 아차산로 634, 6층 (광장동),04969,가족사랑대자연요양센터,2012-07-13 11:05:14,I,2018-08-31 23:59:59.0,집단급식소,209506.54940258     ,449634.030106178    ,집단급식소,,,,,,,0,,,,,0,0,N,21,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00003,20120518,,03,폐업,02,폐업,20220124,,,,02 4445561,279.65,143890,서울특별시 광진구 중곡동 122-27 ,서울특별시 광진구 천호대로123길 34, 1층 (중곡동),04924,아름다운어린이집,2022-01-24 16:03:45,U,2022-01-26 02:40:00.0,어린이집,207600.95130177     ,450493.680805646    ,어린이집,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,29.65,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00004,20120522,,03,폐업,02,폐업,20220422,,,,02 4571565,169.00,143880,서울특별시 광진구 자양동 783-1,서울특별시 광진구 아차산로36길 39, 우성7차아파트 관리동 1층 (자양동),05067,보배어린이집,2022-04-22 14:38:36,U,2021-12-03 22:04:00.0,어린이집,206523.420380767,448235.983400054,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2012-00005,20120530,,01,영업/정상,01,영업,,,,,0234258211,,143847,서울특별시 광진구 능동 222-14번지 ,서울특별시 광진구 능동로34길 11-5, 지1층 (능동),04985,연세무척나은병원,2017-08-23 18:56:54,I,2018-08-31 23:59:59.0,병원,207083.263616847    ,450440.404399094    ,병원,,,,,상수도전용,,,,,,,,,N,35,,,,,,,,서울시광진구집단급식소인허가정보.csv
